job_id,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,rationale,model,prompt_version
3899512916,0.01,0.28,0,0,"Warehouse role with inventory, packing, invoicing, and site visits; little indication of AI/ML work, moderate automation risk.",gpt-5.4-mini,v1
3904930984,0.06,0.18,0,0,"Analytical lab role uses instruments and basic computer systems, not AI/ML; work is specialized but not highly routine.",gpt-5.4-mini,v1
3900082028,0.02,0.18,0,0,Pure sales role; no AI/ML work mentioned. Some routine prospecting and forecasting could be partially automated.,gpt-5.4-mini,v1
3904509039,0.01,0.84,0,1,"No AI/ML work described; tasks are standardized assembly, labeling, documentation, and shipping with repetitive procedures.",gpt-5.4-mini,v1
3902828430,0.02,0.12,0,0,"HR accommodations work, law/compliance, interviews, and judgment-heavy case management; little to no AI/ML or routine automation.",gpt-5.4-mini,v1
3906226045,0.02,0.08,0,0,"Manufacturing posting with no AI, data, or analytics duties; likely operational work, but limited evidence of routine automatable tasks.",gpt-5.4-mini,v1
3884431645,0.12,0.37,0,0,"Payroll/HR systems work with data and conversions, but no AI/ML building; some routine processing, though project coordination limits automation.",gpt-5.4-mini,v1
3904377881,0.03,0.18,0,0,"Commissioning/process engineering role; no AI/ML work mentioned, and duties are hands-on, coordination-heavy, and not highly routine.",gpt-5.4-mini,v1
3905693560,0.03,0.72,0,1,"Mostly HR time-data processing and scheduling; no AI/ML work mentioned. Tasks appear rule-based, repetitive, and system-driven.",gpt-5.4-mini,v1
3904366445,0.05,0.18,0,0,"Industrial maintenance role; PLC/programming mentioned, but mostly hands-on repairs, calibration, and troubleshooting.",gpt-5.4-mini,v1
3889288318,0.98,0.12,1,0,Explicitly develops statistical/ML approaches and analyzes large biological datasets; work is research-heavy and not routine.,gpt-5.4-mini,v1
3901371713,0.02,0.18,0,0,Sales/relationship role; no AI/ML work mentioned. Some routine promotion and account management are partially automatable.,gpt-5.4-mini,v1
3900092713,0.12,0.28,0,0,"Business analyst role with digital strategy focus; no explicit ML/AI work, and tasks are mostly coordination and requirements analysis.",gpt-5.4-mini,v1
3894909209,0.18,0.41,0,0,"Sales operations, CRM, and field analytics suggest limited data work; many tasks are process-driven and software-supported.",gpt-5.4-mini,v1
3905304119,0.03,0.18,0,0,"Production-line oversight and troubleshooting; no evidence of AI/ML work, and core tasks are partly routine but require hands-on judgment.",gpt-5.4-mini,v1
3905380273,0.02,0.78,0,1,Pure production/operator work; no AI/ML or data-science duties. Repetitive assembly and packing tasks appear highly automatable.,gpt-5.4-mini,v1
3901673277,0.56,0.28,1,0,"Uses complex data, insights, and analytics; not explicitly AI/ML work. Requires judgment and strategy, limiting automation.",gpt-5.4-mini,v1
3901696564,0.05,0.15,0,0,"Operations engineering and safety/compliance duties; little evidence of AI/ML work, and tasks require judgment, not routine automation.",gpt-5.4-mini,v1
3902940825,0.14,0.37,0,0,"Validation/compliance role around manufacturing systems; little evidence of AI/ML work, but some procedural documentation tasks are partially automatable.",gpt-5.4-mini,v1
3906229929,0.08,0.18,0,0,"Strategy and content/agency optimization role; mentions digital transformation, not AI/ML work, and tasks are largely judgment-based.",gpt-5.4-mini,v1
3898177352,0.98,0.08,1,0,"Explicit Data Scientist/Statistician internship on Data Science & Statistics team; work is specialized, analytical, and not routine.",gpt-5.4-mini,v1
3905354102,0.02,0.72,0,1,"Accounts receivable collections/dispute work; no AI/ML mention. Tasks are largely standardized, repetitive, and communication-driven.",gpt-5.4-mini,v1
3903887378,0.04,0.21,0,0,"Marketing strategy and cross-functional coordination; some digital optimization, but little evidence of AI/ML or highly routine work.",gpt-5.4-mini,v1
3894876574,0.22,0.38,0,0,"Bioinformatics/data engineering role; some data science adjacency, but mostly pipeline and integration work, not AI/ML development.",gpt-5.4-mini,v1
3901375696,0.03,0.42,0,0,"Classic project accounting; no AI/ML work mentioned. Routine reports, invoices, budgets are partly software-automatable.",gpt-5.4-mini,v1
3884850944,0.02,0.65,0,1,"No AI/ML work mentioned; routine equipment operation, paperwork, and procedure-following suggest moderate automation risk.",gpt-5.4-mini,v1
3903833040,0.01,0.85,0,1,"Document control internship; no AI/ML work mentioned. Tasks are largely routine organizing, preparing, and record-keeping.",gpt-5.4-mini,v1
3906235358,0.04,0.12,0,0,"Discovery chemistry role; posting mentions no AI/ML or data science, and work appears specialized, experimental, and non-routine.",gpt-5.4-mini,v1
3901375851,0.03,0.1,0,0,"Medical affairs leadership role; no AI/ML work mentioned. Mostly strategic, expert, and relationship-driven tasks, not routine enough to automate.",gpt-5.4-mini,v1
3884439694,0.02,0.18,0,0,"Quality assurance, GMP transfers, validation, and compliance work; no AI, ML, or data-science duties mentioned.",gpt-5.4-mini,v1
3905335103,0.02,0.18,0,0,"No AI/ML work; mainly scheduling, inspections, records, and customer coordination with some routine administrative tasks.",gpt-5.4-mini,v1
3904388376,0.02,0.27,0,0,"Sales role with reporting and customer education; no indication of AI/ML work, moderate routine CRM/reporting tasks.",gpt-5.4-mini,v1
3903812791,0.72,0.18,1,0,Tech-driven platform and explicit AI expansion suggest AI-adjacent engineering; software engineering work is not mostly routine.,gpt-5.4-mini,v1
3901354855,0.02,0.62,0,1,"Mostly chemical production, packaging, and recordkeeping; some software use, but no AI/ML work. Many tasks are routine and standardized.",gpt-5.4-mini,v1
3900937928,0.02,0.82,0,1,"Material movement role; no AI/ML mention, mostly routine physical logistics tasks likely highly automatable.",gpt-5.4-mini,v1
3901373815,0.05,0.18,0,0,"Wet-lab QC validation role; no AI/ML mentioned. Tasks are specialized but largely manual and regulated, limiting automation.",gpt-5.4-mini,v1
3906095958,0.03,0.18,0,0,"Lab equipment maintenance and documentation role; no AI/ML work, though some routine tasks are partially automatable.",gpt-5.4-mini,v1
3888977940,0.15,0.18,0,0,"Primarily finance/M&A modeling and strategy; no direct AI/ML work, and much of the analysis still requires human judgment.",gpt-5.4-mini,v1
3905333191,0.01,0.68,0,1,"Collections and reporting role; no AI/ML work mentioned. Tasks are largely routine, scripted customer contact and account processing.",gpt-5.4-mini,v1
3894275656,0.16,0.34,0,0,"Only a nice-to-have mentions AI; work is mainly project management, planning, coordination, and process mapping.",gpt-5.4-mini,v1
3905340192,0.18,0.22,0,0,"Uses statistical analysis and data management, but no direct AI/ML building; field judgment and stakeholder coordination limit automation.",gpt-5.4-mini,v1
3905217144,0.05,0.12,0,0,"Clinical development leadership in neurology; no AI/ML, data-science, or routine computerizable tasks are described.",gpt-5.4-mini,v1
3902828503,0.03,0.08,0,0,"Marketing role; mentions molecular products, but no AI/ML or data-science work. Most tasks are strategic and relationship-based, not routine.",gpt-5.4-mini,v1
3885839337,0.03,0.18,0,0,"Reimbursement education and account strategy are human-facing; little evidence of AI/ML work, though some guidance tasks are somewhat routine.",gpt-5.4-mini,v1
3905238341,0.02,0.18,0,0,"Bench chemistry and process engineering; no AI/ML work described. Tasks are experimental and interpretive, only partly routine.",gpt-5.4-mini,v1
3903839970,0.02,0.78,0,1,"Mechanical maintenance role; uses a CMMS but no AI/ML. Tasks are routine preventive and corrective maintenance, partly automatable.",gpt-5.4-mini,v1
3901375852,0.02,0.35,0,0,Sales/education role with no AI or data-science duties; some routine outreach and target-driven tasks are partially automatable.,gpt-5.4-mini,v1
3885828677,0.08,0.28,0,0,"Procurement role mentions analysis/reporting and ERP use, but no AI/ML work; some routine master-data tasks are partially automatable.",gpt-5.4-mini,v1
3884439697,0.03,0.08,0,0,"Maintenance mechanic role; only minor CMMS metrics use, no AI/ML work. Tasks are hands-on, specialized, and not routine enough for easy automation.",gpt-5.4-mini,v1
3899536215,0.03,0.32,0,0,Hands-on pilot plant technician work; no AI/ML mentioned. Some routine lab and equipment tasks could be partially automated.,gpt-5.4-mini,v1
3884434877,0.04,0.28,0,0,"Stability scientist role focused on protocols, data review, reports; little AI/ML, some routine analysis and documentation.",gpt-5.4-mini,v1
3901377047,0.04,0.15,0,0,"Pure sales/account management role; only minor distributor analysis, no AI/ML work, and most tasks are relationship-driven.",gpt-5.4-mini,v1
3902349820,0.07,0.28,0,0,"Project operations and research coordination; no AI/ML work. Some tracking/reporting is routine, but stakeholder coordination limits automation.",gpt-5.4-mini,v1
3901354985,0.03,0.12,0,0,"Medical oversight and regulatory judgment role; little AI/ML work, but some documentation tasks are partially automatable.",gpt-5.4-mini,v1
3904577098,0.02,0.18,0,0,"Clinical safety/medical review and regulatory writing; little evidence of AI/ML work, though some document and query handling is partially automatable.",gpt-5.4-mini,v1
3903812340,0.08,0.42,0,0,"Customer support and process analysis role; mentions insights and root-cause analysis, but no AI/ML work. Repetitive ticketing and reporting are moderately automatable.",gpt-5.4-mini,v1
3894290809,0.02,0.88,0,1,"Document control and compliance work; little AI/ML content, highly routine scanning, routing, and archiving.",gpt-5.4-mini,v1
3898173167,0.03,0.08,0,0,"Medical affairs leadership role; focuses on stakeholder relationships and education, with no AI or data-science work described.",gpt-5.4-mini,v1
3905337321,0.03,0.41,0,0,"LMS support and troubleshooting; no AI/ML work mentioned. Many monitoring, assignment, and helpdesk tasks are somewhat routine.",gpt-5.4-mini,v1
3901353006,0.08,0.12,0,0,"Technical manufacturing/project role; no AI/ML mention. Mostly coordination, documentation, and lab/process work, not routine enough for easy automation.",gpt-5.4-mini,v1
3894926269,0.02,0.72,0,1,"No AI/ML work mentioned; assembly, inspection, and testing are routine, microscope-based manual tasks.",gpt-5.4-mini,v1
3901492677,0.12,0.18,0,0,"Software/instrument control role with data analysis, but no explicit AI/ML; requires engineering judgment and hardware interaction.",gpt-5.4-mini,v1
3887719486,0.01,0.82,0,1,"Warehouse shipping/receiving role; no AI or data-science duties described, and tasks appear highly routine and repetitive.",gpt-5.4-mini,v1
3905331854,0.03,0.18,0,0,"Manufacturing support, process monitoring, documentation, and troubleshooting; no AI/ML or data-science work described.",gpt-5.4-mini,v1
3894626348,0.02,0.82,0,1,"Manufacturing machine operation and maintenance; no AI/ML work described, while tasks are routine and equipment-driven.",gpt-5.4-mini,v1
3901185008,0.03,0.14,0,0,"Sales-focused therapeutic specialist; no AI/ML work described, and tasks appear relationship-driven rather than routine.",gpt-5.4-mini,v1
3900937141,0.03,0.18,0,0,"Project management for pharmaceutical innovation; no direct AI/ML work, though coordination tasks are somewhat routine.",gpt-5.4-mini,v1
3887484013,0.04,0.28,0,0,"Wet-lab bioanalysis with LIMS and automated systems; no AI/ML work described, but some routine sample handling is automatable.",gpt-5.4-mini,v1
3894891497,0.02,0.22,0,0,"No AI/ML work described; mostly documentation, compliance review, and judgment-based quality oversight with some routine paperwork.",gpt-5.4-mini,v1
3904729255,0.02,0.12,0,0,"Direct bedside nursing; no AI/ML work mentioned. Some documentation/routine care is automatable, but core clinical judgment is less so.",gpt-5.4-mini,v1
3905330489,0.03,0.62,0,1,"Regulatory compliance role; no AI/ML work mentioned. Many document, review, and invoicing tasks are structured and routine.",gpt-5.4-mini,v1
3899522528,0.01,0.18,0,0,"Sales/account management role; no AI or data-science work. Some routine outreach and coordination, but significant judgment and relationship-building.",gpt-5.4-mini,v1
3905883936,0.03,0.72,0,1,"Cleanroom manufacturing with SOP-driven, repetitive production work; no AI/ML or data-science duties mentioned.",gpt-5.4-mini,v1
3904927791,0.03,0.74,0,1,"No AI/ML work described; tasks are procedural lab sample handling and documentation, largely routine and rule-based.",gpt-5.4-mini,v1
3903835760,0.01,0.78,0,1,"No AI/ML or data-science work mentioned; mostly clerical, recruiting, and support tasks that are highly routine.",gpt-5.4-mini,v1
3903472500,0.03,0.18,0,0,"Hands-on chemistry co-op; no AI/ML or data-science duties mentioned, but some routine plant support tasks may be automatable.",gpt-5.4-mini,v1
3886456836,0.02,0.12,0,0,"Medical writing and regulatory document oversight; no AI/ML mention, and work is largely specialized, non-routine judgment.",gpt-5.4-mini,v1
3902324092,0.22,0.09,0,0,"Advanced analytics mentioned, but no AI/ML work. Wet-lab, experimental, and troubleshooting tasks are hard to automate.",gpt-5.4-mini,v1
3894626747,0.01,0.08,0,0,"Facilities management and maintenance role; no AI, ML, or data-science work described, and tasks are largely supervisory.",gpt-5.4-mini,v1
3901161532,0.02,0.12,0,0,"Hands-on maintenance technician role; mentions CMMS but no AI/ML/data-science work. Mostly physical troubleshooting, so low automation risk.",gpt-5.4-mini,v1
3903464773,0.1,0.05,0,0,"Scientific formulation role using analytical techniques; little evidence of AI/ML use and tasks are specialized, not routine.",gpt-5.4-mini,v1
3905848633,0.05,0.15,0,0,"Pure people-leader role; no AI, ML, data, or repetitive technical tasks described.",gpt-5.4-mini,v1
3905296630,0.08,0.22,0,0,"Cloud operations and vendor management, not AI/ML work; some procedures are standardized, but oversight and coordination limit automation.",gpt-5.4-mini,v1
3891092986,0.03,0.48,0,0,"Supplier quality role; no AI/ML work, but some repetitive tracking, auditing, and compliance tasks are partially automatable.",gpt-5.4-mini,v1
3904396200,0.03,0.18,0,0,"Packaging process engineering, SOPs, validation, and records work; little sign of AI/ML, but some routine documentation is automatable.",gpt-5.4-mini,v1
3885103423,0.03,0.78,0,1,"CNC machining role; little AI/ML work, but many routine machine-operation and data-entry tasks are automatable.",gpt-5.4-mini,v1
3905294876,0.02,0.28,0,0,"Maintenance coordination role; no AI/ML work. Some scheduling and database tasks are digitizable, but contractor oversight remains human.",gpt-5.4-mini,v1
3891811263,0.03,0.12,0,0,"Wet-lab translational leadership, assay coordination, and stakeholder communication; no AI/ML or data-science work described.",gpt-5.4-mini,v1
3886451604,0.01,0.72,0,1,"No AI/ML work mentioned; tasks are mostly routine screening, recordkeeping, phone answering, and phlebotomy.",gpt-5.4-mini,v1
3904988719,0.02,0.16,0,0,"Clinical education role; no AI/ML work mentioned. Some routine in-servicing, but human interaction and travel limit automation.",gpt-5.4-mini,v1
3884436999,0.08,0.09,0,0,"Biology lab scientist role; uses data analysis, but no AI/ML work and tasks are largely experimental, interpretive, and collaborative.",gpt-5.4-mini,v1
3902757952,0.02,0.08,0,0,"Pure outside sales and account development; no AI/ML work mentioned, and tasks are relationship-based rather than routine.",gpt-5.4-mini,v1
3901643875,0.02,0.18,0,0,"Market access/pricing strategy role; no AI/ML or data-science work. Some repetitive policy/support tasks, but mostly judgment-based.",gpt-5.4-mini,v1
3887497451,0.03,0.22,0,0,Manufacturing facility intro; no AI/data work described. Some operational/packaging tasks may be partly routine and automatable.,gpt-5.4-mini,v1
3904995438,0.11,0.22,0,0,"Industrial refrigeration maintenance uses computers/CMMS, but no AI/ML; hands-on troubleshooting limits automation.",gpt-5.4-mini,v1
3886838157,0.12,0.28,0,0,"Sales-focused genetics role; uses qPCR/sequencing knowledge, not AI/ML. Core work is relationship selling and customer management.",gpt-5.4-mini,v1
3894872469,0.03,0.08,0,0,"Operations and coordination role; mentions production, supply chain, quality, troubleshooting, not AI, ML, or data science.",gpt-5.4-mini,v1
3904076144,0.03,0.72,0,1,"Cost management and reporting are mostly routine; only minor software use, with no AI/ML or data-science work described.",gpt-5.4-mini,v1
3891292027,0.02,0.18,0,0,"Strategic real estate portfolio management; no AI/ML work mentioned. Some planning/reporting is routine, but most tasks are executive and advisory.",gpt-5.4-mini,v1
3890889932,0.03,0.18,0,0,"Clinical lab support work with records, QC, and maintenance; no AI/ML or data-science duties stated.",gpt-5.4-mini,v1
3903843683,0.04,0.18,0,0,"Controls engineering, troubleshooting, and process studies suggest traditional automation; no explicit AI, ML, or data-science work.",gpt-5.4-mini,v1
3904381976,0.12,0.27,0,0,"Estimation role uses SAP/ACCE and Monte Carlo software, but core work is human judgment and vendor/project evaluation.",gpt-5.4-mini,v1
3888823667,0.03,0.78,0,1,"Administrative support role using standard office software; no indication of AI/ML work, many clerical tasks are highly routinized.",gpt-5.4-mini,v1
3904357953,0.02,0.15,0,0,"Customer-facing national accounts role; no mention of AI/ML or data science, and core work is relationship management.",gpt-5.4-mini,v1
3904997242,0.03,0.22,0,0,"FX risk advisory and process governance; no AI/ML work implied, though some reporting and standardized analysis are partially automatable.",gpt-5.4-mini,v1
3902350672,0.01,0.08,0,0,No AI/ML work described; hands-on mechanical diagnosis and repair make full automation unlikely.,gpt-5.4-mini,v1
3904988748,0.01,0.12,0,0,No AI or data-science work described; mostly patient-facing clinical support and administrative cross-coverage.,gpt-5.4-mini,v1
3889414736,0.03,0.18,0,0,"Finance, tax, internal control, and risk management role; no AI/ML work described, though some reporting tasks are partially automatable.",gpt-5.4-mini,v1
3895567410,0.08,0.32,0,0,Generic diagnostics role; no AI/ML tasks mentioned. Some standardized lab/diagnostic work may be partially automatable.,gpt-5.4-mini,v1
3894296484,0.02,0.18,0,0,"No AI/ML/data-science work described; mostly strategic procurement, negotiation, and vendor management, which are only partly automatable.",gpt-5.4-mini,v1
3903830858,0.02,0.74,0,1,"Administrative lab coordination; no AI/ML work mentioned. Many tracking, scheduling, documentation, and reporting tasks are routine.",gpt-5.4-mini,v1
3904393152,0.01,0.08,0,0,"Posting is administrative/regulatory logistics only; no AI, data science, or highly routine machine-executable core work described.",gpt-5.4-mini,v1
3905844279,0.03,0.71,0,1,"Routine clinical lab testing with instruments; little AI/ML work, but many standardized, repeatable tasks.",gpt-5.4-mini,v1
3898165624,0.02,0.62,0,1,"No AI/ML work mentioned; mostly contract drafting, tracking, compliance, and routine negotiation tasks.",gpt-5.4-mini,v1
3884924727,0.03,0.05,0,0,"No AI/ML/data-science duties; primarily medical safety oversight and vendor coordination, with limited routine automation potential.",gpt-5.4-mini,v1
3901647494,0.01,0.72,0,1,"Pure field sales role; no AI/ML work described. Tasks are structured, repetitive outreach and call planning, partly automatable.",gpt-5.4-mini,v1
3884442252,0.04,0.6,0,1,"No AI work; standardized, data-entry-heavy press testing and routine troubleshooting make the role moderately automatable.",gpt-5.4-mini,v1
3900949140,0.01,0.79,0,1,"Routine lab support role; no AI/ML work mentioned. Tasks are repetitive inventory, cleaning, checks, and basic coordination.",gpt-5.4-mini,v1
3903486248,0.01,0.12,0,0,"No AI/ML work described; tasks are largely project coordination and budgeting, which are only partly routine.",gpt-5.4-mini,v1
3904723563,0.02,0.18,0,0,"Sales/recruitment role with training and commission; no mention of AI, data, analytics, or model-building.",gpt-5.4-mini,v1
3887491764,0.04,0.27,0,0,"Program management role; no AI/ML or data-science duties mentioned. Some planning/admin work is structured, but stakeholder-heavy and not fully routine.",gpt-5.4-mini,v1
3886840070,0.14,0.08,0,0,"Mentions statistical process control and technical analysis, but mainly managerial, process-improvement, and human-led manufacturing leadership work.",gpt-5.4-mini,v1
3906235372,0.01,0.18,0,0,"Communications role with strategy, campaigns, and review; no AI/ML/data-science work, but some repetitive promotional tasks.",gpt-5.4-mini,v1
3906259450,0.06,0.23,0,0,"Quality/process engineering and documentation dominate; only vague software/process monitoring mentions, with limited routine-task automation risk.",gpt-5.4-mini,v1
3901800464,0.04,0.12,0,0,"Product management in pharma equipment; market research and stakeholder work, with no explicit AI/ML or highly routine core tasks.",gpt-5.4-mini,v1
3906256267,0.03,0.42,0,0,Traditional FP&A role; no AI/ML work mentioned. Some reporting and forecasting are routine and partially automatable.,gpt-5.4-mini,v1
3906265233,0.02,0.56,0,1,"No AI/ML duties mentioned; work is routine lab equipment, documentation, and inventory tasks with some troubleshooting.",gpt-5.4-mini,v1
3906241411,0.01,0.18,0,0,"Sales leadership role; no AI/ML work mentioned. Core tasks are relationship-driven, though some admin and territory management are partially automatable.",gpt-5.4-mini,v1
3889206455,0.03,0.12,0,0,"Sales leadership role with reporting and strategy; mentions metrology products, not AI/ML or highly routine work.",gpt-5.4-mini,v1
3894566168,0.03,0.18,0,0,"Clinical trial patient engagement role; no AI/ML work described, and tasks are partially structured but still human-facing.",gpt-5.4-mini,v1
3887496479,0.09,0.34,0,0,"Supply-chain project coordination and stakeholder management, with analytics mentioned but no explicit AI/ML work.",gpt-5.4-mini,v1
3900938411,0.02,0.24,0,0,"Quality assurance/compliance work, not AI-focused; some routine documentation and audits are partially automatable, but judgment and coordination remain important.",gpt-5.4-mini,v1
3902864777,0.05,0.08,0,0,"Process engineering and scale-up work; no explicit AI/ML/data-science duties, and tasks seem specialized, non-routine.",gpt-5.4-mini,v1
3901646437,0.05,0.63,0,1,Sales/account management role with data resources; little evidence of AI/ML work. Core outreach and reporting appear fairly routine.,gpt-5.4-mini,v1
3898159337,0.02,0.75,0,1,"No AI/ML work described; tasks are largely routine prescription preparation, labeling, retrieval, and basic PC use.",gpt-5.4-mini,v1
3903471527,0.02,0.35,0,0,Logistics management role with no AI/ML work mentioned; some routine coordination and shipping tasks could be partially automated.,gpt-5.4-mini,v1
3885813301,0.02,0.12,0,0,"Sales/support role with customer relationships and logistics; no AI/ML work mentioned, though some routine administrative tasks are automatable.",gpt-5.4-mini,v1
3903485270,0.06,0.18,0,0,"Uses handheld computerized equipment, but role is mainly field pest control and customer service, not AI/ML work.",gpt-5.4-mini,v1
3894920995,0.02,0.41,0,0,"Warehouse receiving/shipping role uses basic PC/inventory tools, not AI; tasks are procedural and repetitive, though still physically manual.",gpt-5.4-mini,v1
3902870041,0.06,0.23,0,0,"Biology/account coordination role with research and quoting; little evidence of AI/ML work, but some repetitive administrative tasks.",gpt-5.4-mini,v1
3901378496,0.05,0.12,0,0,"Manufacturing project management and process/startup work; little evidence of AI/ML, and tasks require coordination, judgment, and technical oversight.",gpt-5.4-mini,v1
3885842845,0.03,0.42,0,0,"Warehouse/material-handling work with inspections, labeling, counts, and records; no AI/ML/data-science duties shown.",gpt-5.4-mini,v1
3884429717,0.04,0.24,0,0,"Business analyst role; mentions analysis and documentation, but no AI/ML or data-science work. Some routine coordination/documentation makes partial automation plausible.",gpt-5.4-mini,v1
3901394493,0.03,0.68,0,1,"No AI/ML work described; mainly routine compliance monitoring, audits, reporting, and procedure support.",gpt-5.4-mini,v1
3895811492,0.12,0.38,0,0,"Senior finance role with reporting and analysis; little evidence of AI/ML use, but many standardized accounting tasks are partially automatable.",gpt-5.4-mini,v1
3905689945,0.01,0.62,0,1,"Assembly technician role; no AI/ML mentioned. Core work is manual, repetitive assembly, though some automation is plausible.",gpt-5.4-mini,v1
3891090731,0.06,0.35,0,0,"Supply planning, ERP transactions, forecasting, and metrics are routine; no explicit AI/ML, but scenario analysis suggests limited analytical work.",gpt-5.4-mini,v1
3902744642,0.02,0.78,0,1,"Routine machine operation/assembly with paperwork; no AI/ML work described, tasks are repetitive and standardized.",gpt-5.4-mini,v1
3901696563,0.03,0.1,0,0,"Safety specialist role; focuses on programs, policies, and procedures, with no AI, ML, or data-science work described.",gpt-5.4-mini,v1
3898163270,0.08,0.18,0,0,"Lab scientist role with experiments and reports; data analysis only, no clear AI/ML work, though some documentation tasks are routine.",gpt-5.4-mini,v1
3902355630,0.03,0.18,0,0,"Clinical trial monitoring and training role; no explicit AI/ML work, but some process oversight and documentation could be partially automated.",gpt-5.4-mini,v1
3885821892,0.02,0.12,0,0,"General mechanical/project engineering with CAD and troubleshooting; no AI, ML, or data-science tasks mentioned.",gpt-5.4-mini,v1
3904709960,0.97,0.18,1,0,"Explicitly integrates ML and bioinformatics pipelines; core work is specialized research, not routine repetitive tasks.",gpt-5.4-mini,v1
3895270969,0.01,0.84,0,1,"Manual glazing, inspection, lifting, and tool use; no AI/ML duties mentioned.",gpt-5.4-mini,v1
3901950228,0.02,0.72,0,1,"Travel coordination role; no AI/ML work mentioned. Tasks appear routine, process-driven, and highly software-automatable.",gpt-5.4-mini,v1
3906223608,0.06,0.18,0,0,"Process engineering and unit optimization, with no explicit AI/ML work; some monitoring is routine but technical judgment remains central.",gpt-5.4-mini,v1
3902317982,0.05,0.2,0,0,"Corporate development and M&A strategy role; little evidence of AI/ML work, but some tasks may be partially routine.",gpt-5.4-mini,v1
3888489667,0.02,0.41,0,0,"No AI/ML work mentioned; some scheduling, inventory, and approvals are routine, but on-site supervision and safety reduce automation.",gpt-5.4-mini,v1
3905257354,0.01,0.63,0,1,"No AI/ML work described; mainly monitoring, patrol, and operating batch equipment, which is fairly routine.",gpt-5.4-mini,v1
3902930481,0.03,0.72,0,1,"Supply chain coordination using Excel; no AI/ML work mentioned. Tasks are structured, repetitive logistics and inventory management.",gpt-5.4-mini,v1
3904363893,0.03,0.22,0,0,"Maintenance/setup work on pharmaceutical equipment; no AI/ML duties, but some routine adjustments may be partially automatable.",gpt-5.4-mini,v1
3895806956,0.03,0.19,0,0,"Packaging engineering role; no AI or data-science duties mentioned. Tasks are specialized but mostly design, documentation, and process oversight.",gpt-5.4-mini,v1
3901936882,0.03,0.55,0,1,"No AI/ML work mentioned; delivery, loading, paperwork, and route tasks are partly routine but still human-facing and physical.",gpt-5.4-mini,v1
3900090571,0.06,0.24,0,0,"Biomanufacturing project engineering and compliance work; no AI/ML or data science mentioned, though some coordination tasks are somewhat routine.",gpt-5.4-mini,v1
3887494925,0.08,0.12,0,0,"R&D biologics scientist role; no mention of AI/ML/data science, and core work appears experimental and specialized.",gpt-5.4-mini,v1
3889708882,0.02,0.18,0,0,"Creative leadership role; mentions new technologies but no AI/ML or data work. Mostly judgment, concepting, and team oversight.",gpt-5.4-mini,v1
3894562677,0.07,0.12,0,0,"Quality engineering and validation oversight; no AI/ML work, and tasks require regulated human judgment.",gpt-5.4-mini,v1
3900071404,0.08,0.18,0,0,"Analytical lab testing role; little AI/ML mentioned, and work involves hands-on assays, oversight, and mentorship.",gpt-5.4-mini,v1
3899531933,0.09,0.16,0,0,"Quality/risk management with systems, metrics, Excel, and data-focused pharma work; not an AI/ML role, but some routine workflow tasks are automatable.",gpt-5.4-mini,v1
3906225863,0.08,0.14,0,0,"Health economics modeling and evidence work; some analytical methods, but no explicit AI/ML or highly routine tasks.",gpt-5.4-mini,v1
3900989015,0.03,0.12,0,0,Production/formulation role follows SOPs and monitors equipment; no AI/ML or data-science work described.,gpt-5.4-mini,v1
3900962604,0.03,0.18,0,0,"Quality/validation pharma role; no AI/ML or data-science work mentioned, and tasks are document-heavy but require domain judgment.",gpt-5.4-mini,v1
3906254655,0.05,0.08,0,0,"Sales and clinical support role for patient monitoring; no evidence of AI/ML work, and tasks are relationship-based, not routine.",gpt-5.4-mini,v1
3901359689,0.01,0.22,0,0,"No AI/ML work mentioned; mostly in-person screening, phlebotomy, records, and customer service, with some routine tasks.",gpt-5.4-mini,v1
3884438789,0.03,0.74,0,1,"No AI/ML work described; mostly clerical inventory, reconciliation, and routine warehouse tasks with some equipment operation.",gpt-5.4-mini,v1
3905833170,0.02,0.18,0,0,Sales and relationship management role with technical product education; no AI/ML or data-science work described.,gpt-5.4-mini,v1
3885836996,0.02,0.08,0,0,"Clinical development/scientist role with no AI/ML or data-science duties; tasks are collaborative and specialized, not routine.",gpt-5.4-mini,v1
3905373392,0.05,0.2,0,0,"Production operations engineering; no AI/ML work mentioned, and tasks are technical but not highly routine.",gpt-5.4-mini,v1
3904388186,0.08,0.22,0,0,"Community-facing innovation/conference coordination, strategic facilitation, and communications; no explicit AI, modeling, or data-science work.",gpt-5.4-mini,v1
3905377281,0.05,0.33,0,0,"Uses SAP, Procal, MES, and other software, but role is maintenance/calibration; tasks are partly routine yet require hands-on judgment.",gpt-5.4-mini,v1
3903474818,0.01,0.91,0,1,Manufacturing shuttle role; posting shows no AI/ML work and mostly repetitive product handling tasks.,gpt-5.4-mini,v1
3884935366,0.03,0.48,0,0,"No AI/ML work mentioned; mostly rules-based compensation administration and reporting, though stakeholder judgment lowers full automation.",gpt-5.4-mini,v1
3904374225,0.05,0.12,0,0,"General chemical company boilerplate; no evidence of AI/ML work, and role-specific tasks are absent, limiting automation inference.",gpt-5.4-mini,v1
3895811408,0.02,0.18,0,0,"Sales and territory management role; no AI/ML work described, and tasks are partly routine but still relationship-based.",gpt-5.4-mini,v1
3886840095,0.03,0.72,0,1,"Routine quality review and reporting; little evidence of AI/ML work, while tasks are structured and repetitive.",gpt-5.4-mini,v1
