job_id,industry_key,industry_label,year,title_clean,source_platform,bert_exposure_score,bert_replace_score,bert_exposure,bert_replace,gpt_exposure_score,gpt_replace_score,gpt_exposure,gpt_replace,period
3904991211,insurance,Insurance,2024,"Director, Learning and Development Solutions",linkedin_2024,0.2837990224361419,0.0018172485288232,0,0,0.02,0.12,0,0,2024
3904994321,insurance,Insurance,2024,Facilities Planner Intern,linkedin_2024,0.0284627601504325,0.2826268374919891,0,0,0.02,0.78,0,1,2024
3904995184,insurance,Insurance,2024,Principal Integration Engineer,linkedin_2024,0.2051126658916473,0.0131822321563959,0,0,0.12,0.28,0,0,2024
3904996460,insurance,Insurance,2024,"Claims Analyst - Reinsurance, North American Reinsurance Claims Group",linkedin_2024,0.0435562506318092,0.6832554340362549,0,1,0.03,0.72,0,1,2024
3904999014,insurance,Insurance,2024,Insurance Service & Brokerage Leader,linkedin_2024,0.0879849195480346,0.005987474694848,0,0,0.02,0.18,0,0,2024
3905203617,insurance,Insurance,2024,Entry-Level Financial Advisor,linkedin_2024,0.2324272394180297,0.0149335982277989,0,0,0.03,0.62,0,1,2024
3905214623,insurance,Insurance,2024,Information Technology Support Manager,linkedin_2024,0.0639645457267761,0.023621367290616,0,0,0.02,0.45,0,0,2024
3905251486,insurance,Insurance,2024,Wealth Management Associate,linkedin_2024,0.0750899538397789,0.0013801013119518,0,0,0.03,0.42,0,0,2024
3905285592,insurance,Insurance,2024,Risk Adjustment Coding Auditor II - R7331,linkedin_2024,0.0225863941013813,0.2878447473049164,0,0,0.03,0.72,0,1,2024
3905286353,insurance,Insurance,2024,Customer Service Representative,linkedin_2024,0.0554978400468826,0.0017306759255006,0,0,0.01,0.74,0,1,2024
3905300448,insurance,Insurance,2024,Consumer Driven Health Plan (CDHP) Customer Service Representative,linkedin_2024,0.0278463065624237,0.1263967305421829,0,0,0.02,0.82,0,1,2024
3905306226,insurance,Insurance,2024,Commercial CSR,linkedin_2024,0.0297548994421958,0.0300621446222066,0,0,0.02,0.46,0,0,2024
3905306934,insurance,Insurance,2024,Structural Engineer,linkedin_2024,0.2477532029151916,0.0324946045875549,0,0,0.03,0.08,0,0,2024
3905307214,insurance,Insurance,2024,Business Development Manager (Average $75K - $200K),linkedin_2024,0.0882974416017532,0.0109847513958811,0,0,0.02,0.28,0,0,2024
3905308712,insurance,Insurance,2024,"Claims Consultant, Management Specialty Lines",linkedin_2024,0.0339056961238384,0.0001212886054418,0,0,0.02,0.15,0,0,2024
3905323921,insurance,Insurance,2024,"Manager, Customer Experience Technology",linkedin_2024,0.1675271391868591,0.0333374254405498,0,0,0.12,0.18,0,0,2024
3905325920,insurance,Insurance,2024,Dir. Applications Development - Customer and Agency Experience,linkedin_2024,0.1679486632347107,0.1437921524047851,0,0,0.04,0.18,0,0,2024
3905330335,insurance,Insurance,2024,Payment Specialist- Remote,linkedin_2024,0.3142192363739013,0.0283343736082315,0,0,0.01,0.9,0,1,2024
3905333337,insurance,Insurance,2024,Account Manager-Commercial- Small Business/Remote,linkedin_2024,0.114900417625904,0.0580811947584152,0,0,0.01,0.84,0,1,2024
3905333555,insurance,Insurance,2024,Associate Auditor - Technology,linkedin_2024,0.1032666862010955,0.1200503408908844,0,0,0.03,0.55,0,1,2024
3905334975,insurance,Insurance,2024,Inside Broker - RTS,linkedin_2024,0.2293194234371185,0.1419088989496231,0,0,0.01,0.22,0,0,2024
3905344957,insurance,Insurance,2024,Sales Assistant,linkedin_2024,0.0604239739477634,0.2572706043720245,0,0,0.01,0.82,0,1,2024
3905364704,insurance,Insurance,2024,Account Manager- Technology,linkedin_2024,0.0328624695539474,0.0114373406395316,0,0,0.03,0.32,0,0,2024
3905365420,insurance,Insurance,2024,REMOTE - Clinical Operations - Business Strategy Lead - R7328,linkedin_2024,0.0985284820199012,0.0245235096663236,0,0,0.03,0.45,0,0,2024
3905372736,insurance,Insurance,2024,"Claims Learning and Development Consultant - Wheeling, IL Hybrid",linkedin_2024,0.0891498923301696,0.0125511856749653,0,0,0.07,0.18,0,0,2024
3905668462,insurance,Insurance,2024,"Field Auto Adjuster - Hagerstown, MD",linkedin_2024,0.0537851899862289,0.0025055385194718,0,0,0.05,0.32,0,0,2024
3905813943,insurance,Insurance,2024,"Claims Trainee, Property Damage",linkedin_2024,0.0308184456080198,0.0100577985867857,0,0,0.02,0.46,0,0,2024
3905817370,insurance,Insurance,2024,Data Science Manager,linkedin_2024,0.4960097670555115,0.1960935741662979,0,0,0.97,0.14,1,0,2024
3905819339,insurance,Insurance,2024,Customer Service Representative,linkedin_2024,0.0558323226869106,0.0249624587595462,0,0,0.01,0.76,0,1,2024
3905825078,insurance,Insurance,2024,Business Development Officer NY/NJ,linkedin_2024,0.0192287489771842,0.0150066502392292,0,0,0.02,0.18,0,0,2024
3905831703,insurance,Insurance,2024,Sales Development Representative,linkedin_2024,0.2222510278224945,0.1303392797708511,0,0,0.02,0.55,0,1,2024
3905835820,insurance,Insurance,2024,Insurance Producer,linkedin_2024,0.1189335361123085,0.0014151321956887,0,0,0.01,0.42,0,0,2024
3905840110,insurance,Insurance,2024,Customer Service Representative,linkedin_2024,0.0161474011838436,0.1438128650188446,0,0,0.02,0.72,0,1,2024
3905843124,insurance,Insurance,2024,Electronic Banking Specialist,linkedin_2024,0.0604671724140644,0.0200211200863122,0,0,0.02,0.75,0,1,2024
3905855810,insurance,Insurance,2024,Independent Insurance Agent/Broker,linkedin_2024,0.0838241800665855,0.2010504603385925,0,0,0.02,0.18,0,0,2024
3905862226,insurance,Insurance,2024,Licensed Practical Nurse,linkedin_2024,0.0706870108842849,0.8321501612663269,0,1,0.02,0.55,0,1,2024
3905864155,insurance,Insurance,2024,Financial Controller,linkedin_2024,0.063233196735382,0.0221824590116739,0,0,0.08,0.46,0,0,2024
3906030839,insurance,Insurance,2024,Account Manager - Specialty Insurance - Excess and Surplus,linkedin_2024,0.0493467822670936,0.162419244647026,0,0,0.01,0.78,0,1,2024
3906082551,insurance,Insurance,2024,RN Care Managment Coordinator,linkedin_2024,0.0854043811559677,0.0005021722754463,0,0,0.03,0.31,0,0,2024
3906090962,insurance,Insurance,2024,Sales Manager (Avg $75K-$300K),linkedin_2024,0.0278875865042209,0.0103090889751911,0,0,0.02,0.78,0,1,2024
3906093658,insurance,Insurance,2024,Senior Java Software Engineer,linkedin_2024,0.0334583446383476,0.2852827310562134,0,0,0.05,0.12,0,0,2024
3906095700,insurance,Insurance,2024,Principal Architect - US Technology,linkedin_2024,0.8428006172180176,0.0187947507947683,1,0,0.27,0.18,0,0,2024
3906224880,insurance,Insurance,2024,Business Intelligence Analys,linkedin_2024,0.342973381280899,0.1185295805335044,0,0,0.9,0.22,1,0,2024
3906226118,insurance,Insurance,2024,Account Manager Lead - Construction,linkedin_2024,0.2612309753894806,0.1195124238729476,0,0,0.02,0.35,0,0,2024
3906227233,insurance,Insurance,2024,"Senior Manager, Member Experience Strategy",linkedin_2024,0.0866427570581436,0.036740269511938,0,0,0.06,0.18,0,0,2024
3906227810,insurance,Insurance,2024,Senior Underwriter,linkedin_2024,0.0092199901118874,0.0139650935307145,0,0,0.02,0.32,0,0,2024
3906230307,insurance,Insurance,2024,Senior Collaboration Technical Admin,linkedin_2024,0.1410055309534073,0.9690957069396972,0,1,0.35,0.28,0,0,2024
3906230660,insurance,Insurance,2024,Underwriting Support Technician,linkedin_2024,0.0274266246706247,0.0670845210552215,0,0,0.02,0.78,0,1,2024
3906233269,insurance,Insurance,2024,"Analyst, Case Management Control",linkedin_2024,0.0549566373229026,0.1380659490823745,0,0,0.02,0.78,0,1,2024
3906234162,insurance,Insurance,2024,Account Executive I,linkedin_2024,0.0578943230211734,0.0089390762150287,0,0,0.02,0.2,0,0,2024
3906235168,insurance,Insurance,2024,Underwriting Professional I- K&K Sports Division Underwriter,linkedin_2024,0.0103923575952649,0.0194568838924169,0,0,0.01,0.42,0,0,2024
3906245873,insurance,Insurance,2024,Software Engineer / DevOps (Security) - Hybrid/Remote,linkedin_2024,0.0516226552426815,0.0005992460646666,0,0,0.18,0.12,0,0,2024
3906252293,insurance,Insurance,2024,Data Engineer,linkedin_2024,0.1949837803840637,0.0090619670227169,0,0,0.08,0.48,0,0,2024
3906252361,insurance,Insurance,2024,Member Services Supervisor - Remote,linkedin_2024,0.0429855212569236,0.0502651184797287,0,0,0.04,0.72,0,1,2024
3906253281,insurance,Insurance,2024,Insurance Agent Career Webinar,linkedin_2024,0.0181200671941041,0.0035169797483831,0,0,0.01,0.76,0,1,2024
3906255495,insurance,Insurance,2024,"Organization Development and Learning Specialist, Principal",linkedin_2024,0.1178024858236312,0.0663434118032455,0,0,0.03,0.22,0,0,2024
3906255577,insurance,Insurance,2024,Entry Level Insurance Sales (2546),linkedin_2024,0.0585718043148517,0.0425182618200778,0,0,0.01,0.72,0,1,2024
3906256510,insurance,Insurance,2024,"Underwriting Technician, National Accounts Casualty",linkedin_2024,0.1080204546451568,0.119324117898941,0,0,0.03,0.78,0,1,2024
3906259394,insurance,Insurance,2024,Sales - Minimal Experience Needed,linkedin_2024,0.0585718043148517,0.0425182618200778,0,0,0.02,0.78,0,1,2024
39c01d787b10,patent_ip,Patent Analysis and IP Research,2026,Associate General Counsel - Stellarus,linkedin,0.1189886108040809,0.0008981695282272,0,0,0.03,0.1,0,0,2026
c9b651b87570,patent_ip,Patent Analysis and IP Research,2026,Admin/Operations Support,linkedin,0.0929954797029495,0.0486857518553733,0,0,0.03,0.62,0,1,2026
9cb922393def,patent_ip,Patent Analysis and IP Research,2026,Telecommunications Representative,linkedin,0.1024396643042564,0.0570359304547309,0,0,0.01,0.82,0,1,2026
b41634a06d69,patent_ip,Patent Analysis and IP Research,2026,IP Hourly Standard Template,linkedin,0.1102332174777984,0.0210834257304668,0,0,0.01,0.83,0,1,2026
28abfcccf490,patent_ip,Patent Analysis and IP Research,2026,Office Technician (Typing); Valley State Prison (VSP),linkedin,0.6525378823280334,0.316690593957901,1,0,0.02,0.12,0,0,2026
7e6e57da8de0,patent_ip,Patent Analysis and IP Research,2026,Groundwater Modeling Intern,linkedin,0.1646526753902435,0.0487011782824993,0,0,0.12,0.2,0,0,2026
0d4030457d76,patent_ip,Patent Analysis and IP Research,2026,Full-time Nabisco Merchandiser/ Order Writer,linkedin,0.029021194204688,0.0111263561993837,0,0,0.01,0.82,0,1,2026
cdd6dcb36e9a,patent_ip,Patent Analysis and IP Research,2026,"Associate Representative, Business Development",linkedin,0.3740778267383575,0.0848735123872757,0,0,0.05,0.32,0,0,2026
1d27eb337e3c,patent_ip,Patent Analysis and IP Research,2026,Operations Specialist,linkedin,0.531230092048645,0.0462129935622215,1,0,0.01,0.27,0,0,2026
43201572a0fe,patent_ip,Patent Analysis and IP Research,2026,Chief of Staff to the CTO,linkedin,0.9061716198921204,0.0116170607507228,1,0,0.82,0.18,1,0,2026
fd35b02c900e,patent_ip,Patent Analysis and IP Research,2026,"Consultant - Growth Consulting, WPP Open",linkedin,0.9377686977386476,0.0029703080654144,1,0,0.88,0.29,1,0,2026
9b099e681334,patent_ip,Patent Analysis and IP Research,2026,Customer Service Representative I,linkedin,0.0942062735557556,0.0212359223514795,0,0,0.01,0.82,0,1,2026
7796347a2ae4,patent_ip,Patent Analysis and IP Research,2026,Web Content Designer,linkedin,0.1088366284966468,0.005378111731261,0,0,0.1,0.45,0,0,2026
abf5a66a3f87,patent_ip,Patent Analysis and IP Research,2026,Sr Analyst Business Analytics,linkedin,0.0484907440841198,0.0048332614824175,0,0,0.06,0.71,0,1,2026
c0c4fd2c1a50,patent_ip,Patent Analysis and IP Research,2026,"Mgr Project Execution-Oakbrook Terrace, IL",linkedin,0.285196453332901,0.0205210614949464,0,0,0.02,0.18,0,0,2026
4c2db6ccea05,patent_ip,Patent Analysis and IP Research,2026,Staff Technical Program Manager,linkedin,0.8114683032035828,0.0389527156949043,1,0,0.22,0.14,0,0,2026
2f6cbde53084,patent_ip,Patent Analysis and IP Research,2026,Research Assistant II - Urology,linkedin,0.4787853956222534,0.0307472627609968,0,0,0.2,0.35,0,0,2026
31c75058c1da,patent_ip,Patent Analysis and IP Research,2026,Chemistry Teacher (2026-2027 School Year),linkedin,0.5765273571014404,0.3242759108543396,1,0,0.01,0.1,0,0,2026
2430f27b0a50,patent_ip,Patent Analysis and IP Research,2026,Research Scholar,linkedin,0.493402361869812,0.3565773367881775,0,0,0.03,0.12,0,0,2026
0f114d3c4c99,patent_ip,Patent Analysis and IP Research,2026,Applications Analyst III/Senior level - Remote,linkedin,0.3369244635105133,0.0638365000486373,0,0,0.05,0.35,0,0,2026
c6f226028f42,patent_ip,Patent Analysis and IP Research,2026,Financial Analyst,linkedin,0.08981354534626,0.2362300157546997,0,0,0.05,0.72,0,1,2026
6d2b47807a28,patent_ip,Patent Analysis and IP Research,2026,"Senior Financial Analyst, FP&A",linkedin,0.1341292113065719,0.1226150766015052,0,0,0.18,0.27,0,0,2026
b6927ae68441,patent_ip,Patent Analysis and IP Research,2026,Secondary Marketing Analyst,linkedin,0.0588748343288898,0.009114590473473,0,0,0.06,0.63,0,1,2026
3692cb019411,patent_ip,Patent Analysis and IP Research,2026,HIM Operations Specialist I,linkedin,0.1852303147315979,0.5640213489532471,0,1,0.02,0.74,0,1,2026
9a77ac1e335d,patent_ip,Patent Analysis and IP Research,2026,Financial Planning & Analysis Analyst,linkedin,0.0558138862252235,0.0234922375530004,0,0,0.12,0.42,0,0,2026
0bcc6f1fe8c1,patent_ip,Patent Analysis and IP Research,2026,Research Assistant III,linkedin,0.1684595346450805,0.0418847352266311,0,0,0.05,0.25,0,0,2026
bf60d33aa454,patent_ip,Patent Analysis and IP Research,2026,Product Analyst Senior or Lead,linkedin,0.1849162280559539,0.0353783406317234,0,0,0.1,0.35,0,0,2026
18700132a0b3,patent_ip,Patent Analysis and IP Research,2026,Financial Systems Senior Business Process Lead - SCM,linkedin,0.0637317597866058,0.2743861377239227,0,0,0.78,0.2,1,0,2026
1702c23a78dc,patent_ip,Patent Analysis and IP Research,2026,Endodontist,linkedin,0.0646457374095916,0.0026361446361988,0,0,0.02,0.01,0,0,2026
2617bacdc143,patent_ip,Patent Analysis and IP Research,2026,Certified Prosthetist / Orthotist (CPO) - Springfield Region,linkedin,0.0439964979887008,0.0017583288718014,0,0,0.01,0.18,0,0,2026
7e14d75dc4d6,patent_ip,Patent Analysis and IP Research,2026,Optometric Assistant,linkedin,0.0427247397601604,0.0155188180506229,0,0,0.02,0.62,0,1,2026
d6b03f231e08,patent_ip,Patent Analysis and IP Research,2026,Print Production Designer,linkedin,0.0136075541377067,0.000227769720368,0,0,0.02,0.18,0,0,2026
7c91f82219fc,patent_ip,Patent Analysis and IP Research,2026,Freelance Illustrator – Book Project,linkedin,0.3225347697734833,0.0052351118065416,0,0,0.01,0.93,0,1,2026
b10451e7ffe0,patent_ip,Patent Analysis and IP Research,2026,Illustrator,linkedin,0.9868769645690918,0.0372905284166336,1,0,0.98,0.12,1,0,2026
26a558a29a2e,patent_ip,Patent Analysis and IP Research,2026,Screen Printer (Commercial Production),linkedin,0.0446630865335464,0.000850600132253,0,0,0.01,0.75,0,1,2026
6aa518cecbb3,patent_ip,Patent Analysis and IP Research,2026,"Licensed Optician FT Wilmington, NC #180",linkedin,0.0940109565854072,0.0023628950584679,0,0,0.01,0.18,0,0,2026
6498a7d8fc00,patent_ip,Patent Analysis and IP Research,2026,Secondary Art Teacher,linkedin,0.492047369480133,0.3830994665622711,0,0,0.01,0.02,0,0,2026
7cbfa14489aa,patent_ip,Patent Analysis and IP Research,2026,"Assistant, Associate, or Full Professor (HS), Department of Oral and Maxillofacial Surgery",linkedin,0.1239780187606811,0.0107765179127454,0,0,0.03,0.12,0,0,2026
c072c8ff02ee,patent_ip,Patent Analysis and IP Research,2026,Traveling Dental Assistant Oral Surgery,linkedin,0.1355601847171783,0.008391193114221,0,0,0.02,0.18,0,0,2026
f699389b5b93,patent_ip,Patent Analysis and IP Research,2026,Multimedia Design Specialist,linkedin,0.2214379012584686,0.0037281392142176,0,0,0.05,0.32,0,0,2026
03e7ef404e3d,patent_ip,Patent Analysis and IP Research,2026,Press Operator Injection,linkedin,0.2509244680404663,0.0172683373093605,0,0,0.01,0.8,0,1,2026
a476b72afffe,patent_ip,Patent Analysis and IP Research,2026,Clay Artist,linkedin,0.0047861607745289,0.0005488850874826,0,0,0.01,0.78,0,1,2026
0b89873cf018,patent_ip,Patent Analysis and IP Research,2026,Art (Painting/Drawing Emphasis) Instructor (Part-Time Faculty Pool),linkedin,0.432511568069458,0.021173495799303,0,0,0.02,0.12,0,0,2026
fa4d21998632,patent_ip,Patent Analysis and IP Research,2026,EDDA,linkedin,0.3559909462928772,0.1454949676990509,0,0,0.01,0.12,0,0,2026
ae917ed5fe1c,patent_ip,Patent Analysis and IP Research,2026,Passport Book Print Supervisor,linkedin,0.0288057625293731,0.3271422684192657,0,0,0.02,0.68,0,1,2026
df279e38ab0d,patent_ip,Patent Analysis and IP Research,2026,Associate Project Manager,linkedin,0.2475529313087463,0.0177274867892265,0,0,0.03,0.67,0,1,2026
67e325565bfa,patent_ip,Patent Analysis and IP Research,2026,Process Improvement Specialist,linkedin,0.0620165206491947,0.0076606636866927,0,0,0.02,0.42,0,0,2026
cae335708db1,patent_ip,Patent Analysis and IP Research,2026,"Manager/Associate Director, Therapeutic Group, Global Regulatory Affairs",linkedin,0.1633178442716598,0.0096885887905955,0,0,0.05,0.18,0,0,2026
49c259de485e,patent_ip,Patent Analysis and IP Research,2026,QC Lab Final Inspection & Micro QC Manager,linkedin,0.1515522450208664,0.0311253573745489,0,0,0.02,0.12,0,0,2026
7552947bcb9b,patent_ip,Patent Analysis and IP Research,2026,Quality Engineer III - Pro,linkedin,0.1045605614781379,0.2000310122966766,0,0,0.07,0.25,0,0,2026
dd688b8eff82,patent_ip,Patent Analysis and IP Research,2026,Associate Director / Device Lead,linkedin,0.0690720379352569,0.0107634821906685,0,0,0.08,0.18,0,0,2026
a7c34cd22e1a,patent_ip,Patent Analysis and IP Research,2026,Manufacturing IT Support Specialist,linkedin,0.2181547135114669,0.1714422851800918,0,0,0.02,0.72,0,1,2026
06b4a857ce4d,patent_ip,Patent Analysis and IP Research,2026,"Manager, Contract Manufacturing",linkedin,0.0713405609130859,0.1176768988370895,0,0,0.02,0.18,0,0,2026
d5d318a4e232,patent_ip,Patent Analysis and IP Research,2026,Data Annotator | Japanese Language,linkedin,0.9626776576042176,0.2132784724235534,1,0,0.15,0.85,0,1,2026
28add861859a,patent_ip,Patent Analysis and IP Research,2026,Legal Consultant - SaaS | Remote,linkedin,0.9933995008468628,0.0089228022843599,1,0,0.18,0.22,0,0,2026
869fd47593d0,patent_ip,Patent Analysis and IP Research,2026,Associate Attorney Data Center & Energy Regulatory,linkedin,0.3615536093711853,0.1080022975802421,0,0,0.03,0.07,0,0,2026
98de0d0af72d,patent_ip,Patent Analysis and IP Research,2026,Intellectual Property Associate,linkedin,0.146814689040184,0.0050526768900454,0,0,0.08,0.18,0,0,2026
1f5632dde20a,patent_ip,Patent Analysis and IP Research,2026,Sales Lead (Part time) - Lincoln Park Center,linkedin,0.0500766485929489,0.0928238034248352,0,0,0.02,0.18,0,0,2026
b6dc2d50b9ce,patent_ip,Patent Analysis and IP Research,2026,"Agency Attorney, III",linkedin,0.1852880269289016,0.045990727841854,0,0,0.01,0.12,0,0,2026
34b9e83e048f,patent_ip,Patent Analysis and IP Research,2026,Telecommunications Consultant,linkedin,0.5246264934539795,0.3132000565528869,1,0,0.01,0.68,0,1,2026
efbd99222fb5,patent_ip,Patent Analysis and IP Research,2026,Safety and Security Specialist,linkedin,0.2610775828361511,0.0065667126327753,0,0,0.05,0.25,0,0,2026
6b2787360297,patent_ip,Patent Analysis and IP Research,2026,Computer Technician II,linkedin,0.0967119634151458,0.3149456679821014,0,0,0.05,0.83,0,1,2026
691315761fa0,patent_ip,Patent Analysis and IP Research,2026,Content Activation Lead,linkedin,0.0491282977163791,0.0334338322281837,0,0,0.18,0.42,0,0,2026
d601a5b84520,patent_ip,Patent Analysis and IP Research,2026,Intern - Medical Records,linkedin,0.337437242269516,0.0025579519569873,0,0,0.03,0.18,0,0,2026
bd484dd5f2a1,patent_ip,Patent Analysis and IP Research,2026,Design Engineer,linkedin,0.1571529358625412,0.167723149061203,0,0,0.03,0.18,0,0,2026
67792e83feaf,patent_ip,Patent Analysis and IP Research,2026,Information Technology Support Specialist,linkedin,0.3829574882984161,0.5654149651527405,0,1,0.05,0.78,0,1,2026
8e340f3f7af1,patent_ip,Patent Analysis and IP Research,2026,Sr/Staff Network Software Engineer (Remote - US),linkedin,0.1515354663133621,0.0329198352992534,0,0,0.15,0.2,0,0,2026
0951fe050c10,patent_ip,Patent Analysis and IP Research,2026,Cyber Security InfoSec Engineer - $174K,linkedin,0.1420328170061111,0.0230036471039056,0,0,0.08,0.17,0,0,2026
2045ed36d7ef,patent_ip,Patent Analysis and IP Research,2026,Wi-Fi Engineer,linkedin,0.1856196373701095,0.1564674079418182,0,0,0.02,0.18,0,0,2026
1fd15fe5518d,patent_ip,Patent Analysis and IP Research,2026,Hardware Engineer,linkedin,0.2619867622852325,0.0128701580688357,0,0,0.08,0.46,0,0,2026
ce13e46efc1d,patent_ip,Patent Analysis and IP Research,2026,AI Product Owner,linkedin,0.9902244806289672,0.1253488063812255,1,0,0.34,0.22,0,0,2026
f838ec4c45c1,patent_ip,Patent Analysis and IP Research,2026,"Program Manager, Enterprise Servicing",linkedin,0.1319809705018997,0.0049143154174089,0,0,0.02,0.18,0,0,2026
8963a5e2b0a3,patent_ip,Patent Analysis and IP Research,2026,Product Owner,linkedin,0.1881358176469802,0.0339934229850769,0,0,0.02,0.58,0,1,2026
4801c1d32aaa,patent_ip,Patent Analysis and IP Research,2026,"Strategic Business Performance, Central Strategy & Operations",linkedin,0.2882949709892273,0.0108264330774545,0,0,0.22,0.18,0,0,2026
c9f27c1398c4,patent_ip,Patent Analysis and IP Research,2026,Senior Client Partner - Private Wireless Networks,linkedin,0.1381989568471908,0.3011031448841095,0,0,0.08,0.46,0,0,2026
2011ad85fc0b,patent_ip,Patent Analysis and IP Research,2026,"Model Policy, Frontier Cyber Risk",linkedin,0.955569326877594,0.0115809524431824,1,0,0.95,0.15,1,0,2026
c675dee0d17f,patent_ip,Patent Analysis and IP Research,2026,AI Product Owner,linkedin,0.9832707643508912,0.0163003876805305,1,0,0.99,0.08,1,0,2026
b7d9968de1a3,patent_ip,Patent Analysis and IP Research,2026,R&D Operations Analyst,linkedin,0.4210378229618072,0.1793168932199478,0,0,0.12,0.58,0,1,2026
ca05de58d0fd,patent_ip,Patent Analysis and IP Research,2026,Senior Business Analyst,linkedin,0.1885476261377334,0.0016073059523478,0,0,0.08,0.22,0,0,2026
c759add56aad,patent_ip,Patent Analysis and IP Research,2026,Research Analyst Intern,linkedin,0.4133197367191314,0.0019973670132458,0,0,0.2,0.35,0,0,2026
77af75d2a2d0,patent_ip,Patent Analysis and IP Research,2026,Experience Research Senior Associate,linkedin,0.9877498745918274,0.0120587237179279,1,0,0.14,0.25,0,0,2026
d2f6aa76bea5,patent_ip,Patent Analysis and IP Research,2026,Document Analyst,linkedin,0.101759634912014,0.000969243410509,0,0,0.02,0.62,0,1,2026
b2dcd6c59d8c,patent_ip,Patent Analysis and IP Research,2026,"Credit Analyst, Senior Director, U.S. and Canadian Oil & Gas team - Chicago",linkedin,0.0203050598502159,0.0039267493411898,0,0,0.05,0.12,0,0,2026
ede74e0c0741,patent_ip,Patent Analysis and IP Research,2026,FP & A Analyst,linkedin,0.0407847836613655,0.0156313199549913,0,0,0.04,0.55,0,1,2026
e8a5230ce27b,patent_ip,Patent Analysis and IP Research,2026,USMC Aviation Intermediate Logistics Analyst,linkedin,0.0997828766703605,0.0100985039025545,0,0,0.03,0.62,0,1,2026
4b1dead73fe3,patent_ip,Patent Analysis and IP Research,2026,On Call Field Archaeologist Technician,linkedin,0.0642469525337219,0.0307674929499626,0,0,0.02,0.35,0,0,2026
1f208cf0d2e9,patent_ip,Patent Analysis and IP Research,2026,Lab Research Assistant,linkedin,0.3707140982151031,0.2338717877864837,0,0,0.06,0.27,0,0,2026
016889c03a2a,patent_ip,Patent Analysis and IP Research,2026,Optical Engineer,linkedin,0.1506625264883041,0.1383072137832641,0,0,0.02,0.18,0,0,2026
75a1fbb82f78,patent_ip,Patent Analysis and IP Research,2026,Chief Development Officer,linkedin,0.5189794301986694,0.0997558161616325,1,0,0.1,0.05,0,0,2026
c57ec985bcb2,patent_ip,Patent Analysis and IP Research,2026,Security Consultant,linkedin,0.3862763345241546,0.0573485419154167,0,0,0.08,0.35,0,0,2026
203e2a53c52f,patent_ip,Patent Analysis and IP Research,2026,Information Technology Specialist (Security) (Direct Hire),linkedin,0.1831981092691421,0.0030730266589671,0,0,0.04,0.16,0,0,2026
4016e2c2942d,patent_ip,Patent Analysis and IP Research,2026,Malware Researcher US,linkedin,0.3563991785049438,0.5147339105606079,0,1,0.08,0.22,0,0,2026
2ccf91f2abd4,patent_ip,Patent Analysis and IP Research,2026,Assistant Network Technician,linkedin,0.0881465151906013,0.0076129320077598,0,0,0.02,0.68,0,1,2026
03ab0da6c5db,patent_ip,Patent Analysis and IP Research,2026,Systems Engineer,linkedin,0.036869965493679,0.1001758798956871,0,0,0.05,0.22,0,0,2026
cd860c3c9d68,patent_ip,Patent Analysis and IP Research,2026,AV Installer,linkedin,0.4740439057350158,0.2408181875944137,0,0,0.02,0.15,0,0,2026
ca66bcaa33e6,patent_ip,Patent Analysis and IP Research,2026,Legal Operations Manager,linkedin,0.1168391183018684,0.0253907330334186,0,0,0.03,0.42,0,0,2026
64d30de187bb,patent_ip,Patent Analysis and IP Research,2026,Data Entry Operator,linkedin,0.0735957100987434,0.4068307876586914,0,0,0.01,0.96,0,1,2026
31b525144544,patent_ip,Patent Analysis and IP Research,2026,SOC Engineer,linkedin,0.2266790568828582,0.0106180589646101,0,0,0.12,0.27,0,0,2026
f9335165c156,patent_ip,Patent Analysis and IP Research,2026,Rad Tech Extern,linkedin,0.2868126332759857,0.0098255109041929,0,0,0.01,0.18,0,0,2026
23cd4c9a0cec,patent_ip,Patent Analysis and IP Research,2026,Program Manager (Volunteer),linkedin,0.2123095393180847,0.0167113747447729,0,0,0.02,0.12,0,0,2026
e00575d3a374,patent_ip,Patent Analysis and IP Research,2026,"Strategic Planning and Delivery, Consultant",linkedin,0.1013569459319114,0.0817728638648986,0,0,0.02,0.56,0,1,2026
a9e5d1d379ee,patent_ip,Patent Analysis and IP Research,2026,"Service Designer, GenAI Experience (Manager)",linkedin,0.973143458366394,0.2302892357110977,1,0,0.82,0.08,1,0,2026
7ff3feadd39a,patent_ip,Patent Analysis and IP Research,2026,"Product Manager, Entry Level",linkedin,0.9919738173484802,0.5466033220291138,1,1,0.97,0.12,1,0,2026
a39b74de51fa,patent_ip,Patent Analysis and IP Research,2026,Product Manager,linkedin,0.9744539856910706,0.2476740330457687,1,0,0.15,0.72,0,1,2026
60df08c7c4b3,patent_ip,Patent Analysis and IP Research,2026,"Team Lead, AAdvantage Business Strategy and Design",linkedin,0.3048439621925354,0.0707704871892929,0,0,0.18,0.34,0,0,2026
2da885baa862,patent_ip,Patent Analysis and IP Research,2026,Product Manager 1 - (AI Focus),linkedin,0.8943376541137695,0.1361370086669922,1,0,0.91,0.36,1,0,2026
e6bd023f6231,patent_ip,Patent Analysis and IP Research,2026,Associate Product Manager - Strategic Solutions,linkedin,0.1277099549770355,0.0395447462797164,0,0,0.05,0.12,0,0,2026
0265c20567e9,patent_ip,Patent Analysis and IP Research,2026,"Portfolio Manager, HOA",linkedin,0.073187917470932,0.0012100212043151,0,0,0.03,0.12,0,0,2026
