job_id,industry_key,industry_label,year,title_clean,source_platform,final_exposure_score,exposure_rationale,exposure_raw_ok,exposure_model,exposure_provider,final_automatable_score,automatable_rationale,automatable_raw_ok,automatable_model,automatable_provider,final_exposure,final_automatable
9151055cb6dd,patent_ip,Patent Analysis and IP Research,2026.0,Bench Tech I,linkedin,0.06,"Bench repair, diagnostics, maintenance, testing, and calibration are hands-on; no direct AI work mentioned.",1,gpt-5.4,openai,0.62,"No AI/ML work described; tasks are diagnostic repair, testing, calibration, and reporting, mostly procedural and repetitive.",1,gpt-5.4-mini,openai,0,1
c5babcca2ef7,patent_ip,Patent Analysis and IP Research,2026.0,Deloitte Cyber Full-stack Technical Architect/Manager,linkedin,0.08,"Cyber full-stack architect/manager role focuses on cybersecurity engineering, architecture, mentoring, and client delivery; little explicit AI, low routine automation.",1,gpt-5.4,openai,0.18,"Cyber architecture role; mentions cybersecurity technology, not AI/ML. Work appears specialized, collaborative, and not highly routine.",1,gpt-5.4-mini,openai,0,0
7cbfa14489aa,patent_ip,Patent Analysis and IP Research,2026.0,"Assistant, Associate, or Full Professor (HS), Department of Oral and Maxillofacial Surgery",linkedin,0.03,"Clinical academic oral surgery faculty role; patient care, teaching, and research are specialized, non-routine, and not AI-focused.",1,gpt-5.4,openai,0.08,"Clinical academic oral surgery role; no AI/ML or data-science duties mentioned, and core work appears specialized, hands-on, and not routine.",1,gpt-5.4-mini,openai,0,0
3e3f8f52d643,patent_ip,Patent Analysis and IP Research,2026.0,Senior Employment Counsel,linkedin,0.03,Senior employment counsel is strategic legal advising; posting mentions no AI/data-science work and tasks require human judgment.,1,gpt-5.4,openai,0.18,"Employment law counsel role; no AI/ML work mentioned, but some legal drafting and policy tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
e6bd023f6231,patent_ip,Patent Analysis and IP Research,2026.0,Associate Product Manager - Strategic Solutions,linkedin,0.08,"Product strategy and cross-functional coordination; mentions IoT analytics, but no direct AI/ML or highly routine tasks.",1,gpt-5.4,openai,0.12,"Product strategy and IoT focus, but no explicit AI/ML work; cross-functional, analytical tasks are only partly routine.",1,gpt-5.4-mini,openai,0,0
2ccf91f2abd4,patent_ip,Patent Analysis and IP Research,2026.0,Assistant Network Technician,linkedin,0.03,"Hands-on network cabling/install support; little AI/data work. Physical, variable onsite tasks limit automation despite routine elements.",1,gpt-5.4,openai,0.68,"No AI/ML work described; tasks sound hands-on, repetitive cabling and installation support, partly automatable.",1,gpt-5.4-mini,openai,0,1
03ab0da6c5db,patent_ip,Patent Analysis and IP Research,2026.0,Systems Engineer,linkedin,0.08,"Systems engineering for hybrid infrastructure and Azure; mentions automation, but core work is complex, collaborative, and non-routine.",1,gpt-5.4,openai,0.22,"Traditional systems engineering and Azure infrastructure; mentions automation, but no AI/ML or highly routine clerical work.",1,gpt-5.4-mini,openai,0,0
9a53a6ce0c8e,patent_ip,Patent Analysis and IP Research,2026.0,Product Owner,linkedin,0.06,"Product Owner in fintech platform; posting mentions no AI/data-science duties. Role likely requires judgment, coordination, and strategy.",1,gpt-5.4,openai,0.34,"Product owner role centers on coordination and product decisions; no AI/ML work mentioned, but some routine tasks may be automatable.",1,gpt-5.4-mini,openai,0,0
b9475fa46daa,patent_ip,Patent Analysis and IP Research,2026.0,Legal Assistant,linkedin,0.03,"Legal document prep, filing, and case-file management are structured; posting shows no AI, ML, or data-science duties.",1,gpt-5.4,openai,0.72,"No AI/ML duties mentioned; tasks are document handling, filing, and case-file management, which are largely routine.",1,gpt-5.4-mini,openai,0,1
88de91559a00,patent_ip,Patent Analysis and IP Research,2026.0,"Apprentice Jeweler - Signet Jewelers - Brea Plaza - Los Angeles, CA",linkedin,0.01,"Hands-on jewelry polishing, repair, QC, and customer interaction; little AI/data work, only some clerical tasks are automatable.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; tasks are clerical, customer service, photography, polishing, and routine jewelry repair.",1,gpt-5.4-mini,openai,0,1
1702c23a78dc,patent_ip,Patent Analysis and IP Research,2026.0,Endodontist,linkedin,0.01,"Clinical dental specialist role focused on patient surgery and outcomes; little AI/data work, low automatable hands-on care.",1,gpt-5.4,openai,0.02,"Clinical endodontist role; no AI/ML work mentioned, and core tasks are hands-on patient care, not routine computerizable work.",1,gpt-5.4-mini,openai,0,0
bd484dd5f2a1,patent_ip,Patent Analysis and IP Research,2026.0,Design Engineer,linkedin,0.03,"Power connector design and customer engineering are hardware-focused, non-AI tasks requiring judgment; some routine design elements exist.",1,gpt-5.4,openai,0.18,"Connector design and customer engineering; no AI/ML mentioned. Some technical judgment, but many tasks appear standardized.",1,gpt-5.4-mini,openai,0,0
d7f9935bb100,patent_ip,Patent Analysis and IP Research,2026.0,I.P. - Patent Prosecution Associate,linkedin,0.18,"Patent prosecution legal work; data science background mentioned, but role centers on specialized drafting, analysis, and client interaction.",1,gpt-5.4,openai,0.22,"Patent prosecution is legal/technical drafting; AI background possible, but posting emphasizes law and mentorship, not AI work.",1,gpt-5.4-mini,openai,0,0
f97cf388fdfa,patent_ip,Patent Analysis and IP Research,2026.0,Network Engineer,linkedin,0.42,"Network engineering for AI/HPC infrastructure mentions AI context, but core work is specialized, non-routine systems engineering.",1,gpt-5.4,openai,0.18,Mentions AI/HPC infrastructure and HPC/AI requirement; network engineering work is specialized and not mostly routine.,1,gpt-5.4-mini,openai,0,0
855892dbe8bb,patent_ip,Patent Analysis and IP Research,2026.0,Hualalai Sports Club & Spa - Spa Nail & Hair Technician -,linkedin,0.01,"Hands-on salon guest service role; no AI/data tasks mentioned, and core work requires physical, personalized human interaction.",1,gpt-5.4,openai,0.12,"Pure salon service role; no AI, data, or machine-learning work mentioned. Some routine grooming tasks are partially automatable, but guest interaction limits full automation.",1,gpt-5.4-mini,openai,0,0
be929883f293,patent_ip,Patent Analysis and IP Research,2026.0,Dental Hygienist,linkedin,0.01,"Hands-on patient care, education, and dentist collaboration; no AI/data tasks mentioned, and core clinical work is hard to automate.",1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; core cleaning, education, and counseling are routine and increasingly automatable.",1,gpt-5.4-mini,openai,0,1
9186d55515de,patent_ip,Patent Analysis and IP Research,2026.0,Security Administrator,linkedin,0.06,"Personnel/program security administration; no explicit AI/data-science duties, and work needs judgment, clearance, and customer-facing problem-solving.",1,gpt-5.4,openai,0.18,"Security administration role; no AI/ML work mentioned. Some procedures are routine, but independent judgment and complex security tasks reduce automability.",1,gpt-5.4-mini,openai,0,0
0649ece19d3e,patent_ip,Patent Analysis and IP Research,2026.0,Lab Analyst - Protective Barriers Department,linkedin,0.02,"Wet-lab testing, compliance, and sample traceability; no AI/data-science duties mentioned, but some routine procedures are automatable.",1,gpt-5.4,openai,0.72,"Routine lab testing and data recording; no indication of AI/ML work, though supervision and compliance reduce full automation.",1,gpt-5.4-mini,openai,0,1
6d20cd1173c1,patent_ip,Patent Analysis and IP Research,2026.0,Senior Consultant - Quality Cloud,linkedin,0.08,"Cloud quality consulting for enterprise customers; no explicit AI/data-science work, and tasks involve complex client-facing problem-solving.",1,gpt-5.4,openai,0.18,"Cloud consulting and quality process implementation; no explicit AI/ML work, but some routine configuration tasks may be automatable.",1,gpt-5.4-mini,openai,0,0
0c76bcc6405d,patent_ip,Patent Analysis and IP Research,2026.0,Business Analyst (Anaplan) - Pittsburgh - PA (Remote till COVID),linkedin,0.08,"Business analyst using Anaplan suggests software-based planning work, not explicit AI; some reporting/modeling tasks are structured and partly automatable.",1,gpt-5.4,openai,0.42,"Anaplan business analysis suggests planning/modeling work, but no explicit AI/ML; some routine reporting and analysis may be automatable.",1,gpt-5.4-mini,openai,0,0
eea082e84796,patent_ip,Patent Analysis and IP Research,2026.0,Head Of Product - Model Evaluation,linkedin,0.99,Role directly leads AI model evaluation products; strategic product leadership is non-routine and hard to automate.,1,gpt-5.4,openai,0.08,Explicitly builds AI model evaluation products; strategic product leadership is not routine or easily automated.,1,gpt-5.4-mini,openai,1,0
0f114d3c4c99,patent_ip,Patent Analysis and IP Research,2026.0,Applications Analyst III/Senior level - Remote,linkedin,0.08,"General applications/business systems consulting role; no explicit AI/data-science work, and core tasks are advisory, integrative, nonroutine.",1,gpt-5.4,openai,0.22,"General applications analyst role; no AI/ML work mentioned. Some advisory and liaison tasks are partly routine, but not highly automatable.",1,gpt-5.4-mini,openai,0,0
98668323a8d7,patent_ip,Patent Analysis and IP Research,2026.0,Real Estate Transactional Attorney,linkedin,0.02,"Complex legal counseling, negotiation, and compliance work; no AI/data-science duties mentioned.",1,gpt-5.4,openai,0.18,Transactional real estate law; no AI/ML mention. Work is specialized but document-heavy and partly routine.,1,gpt-5.4-mini,openai,0,0
1a8a6283626a,patent_ip,Patent Analysis and IP Research,2026.0,"Field Service Technician II Redondo Beach, CA",linkedin,0.03,"Field service technician for wireless equipment; hands-on installation/service, no explicit AI or data-science duties.",1,gpt-5.4,openai,0.18,Field technician role centers on equipment service and repair; no AI/ML or data-science duties mentioned.,1,gpt-5.4-mini,openai,0,0
f9335165c156,patent_ip,Patent Analysis and IP Research,2026.0,Rad Tech Extern,linkedin,0.03,"Clinical imaging role uses medical equipment, not AI; patient interaction, positioning, and judgment limit automation.",1,gpt-5.4,openai,0.18,No AI/ML work described; imaging tasks are technical but heavily patient-facing and context-dependent.,1,gpt-5.4-mini,openai,0,0
e4d9d7019575,patent_ip,Patent Analysis and IP Research,2026.0,Buyer/Planner,linkedin,0.02,Buyer/planner in manufacturing procurement; no AI/data-science duties mentioned. Planning and purchasing tasks are structured and partly automatable.,1,gpt-5.4,openai,0.72,"Buyer/planner role in manufacturing; no AI/ML work mentioned, while purchasing and planning tasks are fairly routine and software-driven.",1,gpt-5.4-mini,openai,0,1
6fe7672f65fb,patent_ip,Patent Analysis and IP Research,2026.0,General Dentist PRN,linkedin,0.01,"Clinical patient-care dentist role; posting mentions no AI/data work, and core hands-on diagnosis/treatment is hard to automate.",1,gpt-5.4,openai,0.02,"General dentist role; posting emphasizes patient care and scheduling, with no AI, ML, or data-science work mentioned.",1,gpt-5.4-mini,openai,0,0
18a4ea2380c9,patent_ip,Patent Analysis and IP Research,2026.0,Senior PS Sales Solutions Architect,linkedin,0.62,"AI-native language and data-platform consulting imply direct AI/data work; consultative sales and delivery are nonroutine, human-intensive.",1,gpt-5.4,openai,0.18,"Strong AI-native language and Snowflake context suggest AI-adjacent work; sales/solution architecture requires judgment and client interaction, limiting automation.",1,gpt-5.4-mini,openai,1,0
e5bfec6e11d5,patent_ip,Patent Analysis and IP Research,2026.0,Business Development Manager,linkedin,0.72,Business development role focused on AI-agent company; sales/partnership work uses AI context but core tasks are nonroutine.,1,gpt-5.4,openai,0.22,"Business development role; posting mentions AI agents company, but duties appear sales/recruiting-oriented rather than AI work.",1,gpt-5.4-mini,openai,1,0
7c8edf9689b0,patent_ip,Patent Analysis and IP Research,2026.0,Tuba Player,linkedin,0.93,Role supports AI training/evaluation data creation; musical performance and artistic judgment are not mostly routine or automatable.,1,gpt-5.4,openai,0.08,"Role directly supports AI training/evaluation data; core work is creative human judgment, not routine machine-executable tasks.",1,gpt-5.4-mini,openai,1,0
2d0dd250ea25,patent_ip,Patent Analysis and IP Research,2026.0,Litigation Paralegal,linkedin,0.02,Paralegal litigation support shows no AI/data-science duties; document and research tasks are partly routine but require legal judgment.,1,gpt-5.4,openai,0.35,"Litigation paralegal posting shows legal support work, not AI/ML; some document-heavy tasks are routine and partially automatable.",1,gpt-5.4-mini,openai,0,0
4c2db6ccea05,patent_ip,Patent Analysis and IP Research,2026.0,Staff Technical Program Manager,linkedin,0.22,"AI mentioned in company context, but role focuses on program management, schedules, risks, and stakeholder communication.",1,gpt-5.4,openai,0.22,"Program management role; posting mentions AI platform context, but duties are scheduling, risk tracking, and stakeholder communication.",1,gpt-5.4-mini,openai,0,0
c0c4fd2c1a50,patent_ip,Patent Analysis and IP Research,2026.0,"Mgr Project Execution-Oakbrook Terrace, IL",linkedin,0.03,"Project execution management role; no AI/data-science duties mentioned, and core work is supervisory, judgment-heavy, nonroutine.",1,gpt-5.4,openai,0.18,"Project management role; posting shows coordination and implementation work, with no AI/ML or data-science duties mentioned.",1,gpt-5.4-mini,openai,0,0
65142982cc75,patent_ip,Patent Analysis and IP Research,2026.0,OpenAI Alliance Driver - Manager,linkedin,0.72,"Role centers on OpenAI alliance strategy and partnerships; relationship-building, leadership, and cross-functional planning are not easily automated.",1,gpt-5.4,openai,0.18,"Alliance/partnership management role; mentions technology alignment but no direct AI/ML work, and tasks are relationship-heavy rather than routine.",1,gpt-5.4-mini,openai,1,0
d8f1e118273b,patent_ip,Patent Analysis and IP Research,2026.0,Optometrist,linkedin,0.04,"Clinical patient care role using diagnostic equipment; little evidence of AI work, and core judgment tasks are not routine.",1,gpt-5.4,openai,0.08,"Clinical optometry uses diagnostic technology, but no AI/ML work is described; patient-facing judgment and care are not highly automatable.",1,gpt-5.4-mini,openai,0,0
dc276b88c013,patent_ip,Patent Analysis and IP Research,2026.0,Research & Mailroom Specialist (Part Time),linkedin,0.02,"Mail processing, logging, auditing, and letter generation are routine administrative tasks; posting mentions no AI or analytics work.",1,gpt-5.4,openai,0.82,"Mailroom and letter-processing work; no AI/ML duties mentioned, tasks are largely routine and repetitive.",1,gpt-5.4-mini,openai,0,1
46d28714735f,patent_ip,Patent Analysis and IP Research,2026.0,Resident Solutions Architect - Financial Services,linkedin,0.88,"Role directly involves data engineering/science on big-data platform; client-facing architecture and integration work is varied, nonroutine.",1,gpt-5.4,openai,0.18,"Explicitly involves data engineering, data science, cloud projects, and Databricks; client-facing, customized work limits automation.",1,gpt-5.4-mini,openai,1,0
168f1c018e74,patent_ip,Patent Analysis and IP Research,2026.0,Language Expert,linkedin,0.98,Role directly evaluates and improves AI outputs; judgment-heavy language review and fact-checking reduce automability.,1,gpt-5.4,openai,0.22,Directly evaluates and improves AI outputs; judgment-heavy language expertise limits full automation.,1,gpt-5.4-mini,openai,1,0
5b62b4171139,patent_ip,Patent Analysis and IP Research,2026.0,Senior Network Security Engineer - W2 Only,linkedin,0.03,"Network security engineering with Cisco/SD-WAN is hands-on, specialized infrastructure work; no AI, ML, or data-science duties mentioned.",1,gpt-5.4,openai,0.18,"Network security engineering, Cisco Firepower/FMC, and SD-WAN are mentioned; no AI/ML work, but some tasks are partially automatable.",1,gpt-5.4-mini,openai,0,0
a7c34cd22e1a,patent_ip,Patent Analysis and IP Research,2026.0,Manufacturing IT Support Specialist,linkedin,0.03,"General IT support/troubleshooting role; no AI duties mentioned. Tasks are varied, hands-on, and user-facing, limiting automation.",1,gpt-5.4,openai,0.62,"Standard IT support/troubleshooting role; no AI/ML work mentioned, and many tasks are routine and scriptable.",1,gpt-5.4-mini,openai,0,1
6498a7d8fc00,patent_ip,Patent Analysis and IP Research,2026.0,Secondary Art Teacher,linkedin,0.01,"Teaching secondary art is human-centered and creative; posting shows no AI, ML, or data-science duties.",1,gpt-5.4,openai,0.08,"Art teaching role; no AI, ML, or data-science duties mentioned. Core work appears creative and interpersonal, not routine.",1,gpt-5.4-mini,openai,0,0
231ff2b67ef3,patent_ip,Patent Analysis and IP Research,2026.0,National Practice Lead Hydrogeologist,linkedin,0.03,"Senior hydrogeology practice leadership and technical consulting role; no AI/data-science duties, work is nonroutine and judgment-heavy.",1,gpt-5.4,openai,0.08,Hydrogeology leadership and technical consulting; no mention of AI/ML or highly routine machine-executable tasks.,1,gpt-5.4-mini,openai,0,0
f43d799076e6,patent_ip,Patent Analysis and IP Research,2026.0,Senior Application Support Specialist,linkedin,0.03,"Application support/networking role; no AI or data-science duties mentioned. Some monitoring/troubleshooting is routine, but senior support needs judgment.",1,gpt-5.4,openai,0.34,Application support and networking role; no AI/ML mention. Some routine support tasks may be partially automatable.,1,gpt-5.4-mini,openai,0,0
03e7ef404e3d,patent_ip,Patent Analysis and IP Research,2026.0,Press Operator Injection,linkedin,0.02,"Manual machine setup and operation; no AI/data tasks mentioned, but repetitive production work is fairly automatable.",1,gpt-5.4,openai,0.18,"Manual injection molding setup/operation; no AI, ML, or data-science duties mentioned.",1,gpt-5.4-mini,openai,0,0
8ca3591ab9cf,patent_ip,Patent Analysis and IP Research,2026.0,New Home Sales Consultant | Maronda Homes,linkedin,0.03,"Home sales role emphasizes relationship-building and closing deals; no AI duties mentioned, and core work is interpersonal, not routine.",1,gpt-5.4,openai,0.18,Pure sales role with no AI/ML duties; some routine lead follow-up and closing tasks could be partially automated.,1,gpt-5.4-mini,openai,0,0
fe84e2fc98b7,patent_ip,Patent Analysis and IP Research,2026.0,Principal Consultant - Wireless/Network,linkedin,0.03,"Wireless/network consulting leadership role; no AI/data-science duties mentioned, and core work is complex, client-facing, and judgment-heavy.",1,gpt-5.4,openai,0.18,"Wireless/network consulting, design leadership, documentation, and client advising; no explicit AI/ML work, but some routine coordination is automatable.",1,gpt-5.4-mini,openai,0,0
a585118cbf29,patent_ip,Patent Analysis and IP Research,2026.0,Starts and Closings Coordinator,linkedin,0.01,"Administrative coordination and document preparation; no AI/data-science duties mentioned, many tasks are structured but require cross-party communication.",1,gpt-5.4,openai,0.72,"Administrative coordination and document preparation; no AI/ML work mentioned, and tasks appear largely routine and process-driven.",1,gpt-5.4-mini,openai,0,1
6ca2c5dd9bf0,patent_ip,Patent Analysis and IP Research,2026.0,Implementation Consultant,linkedin,0.08,"Implementation consulting in ticketing software suggests client-facing configuration and coordination, not explicit AI; tasks are partly structured but require human judgment.",1,gpt-5.4,openai,0.34,"Implementation consulting suggests client-facing process work, not AI-specific; some routine coordination and documentation may be automatable.",1,gpt-5.4-mini,openai,0,0
c9b651b87570,patent_ip,Patent Analysis and IP Research,2026.0,Admin/Operations Support,linkedin,0.03,"Administrative PBM support with daily tasks/projects; no AI mentioned, and many support duties appear routine and process-driven.",1,gpt-5.4,openai,0.72,"Administrative PBM support tasks; no AI/ML work mentioned, and duties sound largely routine, process-driven, and document-based.",1,gpt-5.4-mini,openai,0,1
49c259de485e,patent_ip,Patent Analysis and IP Research,2026.0,QC Lab Final Inspection & Micro QC Manager,linkedin,0.02,"Quality-control lab management and compliance leadership; little AI/data-science content, substantial human oversight and judgment.",1,gpt-5.4,openai,0.12,"Quality control lab management and regulatory oversight; no mention of AI/ML, and tasks appear partly procedural but not fully routine.",1,gpt-5.4-mini,openai,0,0
116ccb0064fd,patent_ip,Patent Analysis and IP Research,2026.0,Med Surg/Oncology Registered Nurse- Per Diem,linkedin,0.01,"Direct bedside nursing and care coordination; no AI/data-science duties mentioned, tasks require human judgment and interaction.",1,gpt-5.4,openai,0.12,"No AI/ML duties listed; nursing is hands-on, judgment-based, and patient-facing, though some routine coordination may be automatable.",1,gpt-5.4-mini,openai,0,0
3686ee924abd,patent_ip,Patent Analysis and IP Research,2026.0,"Audiologist / Hearing Instrument Specialist - Sturgis, MI",linkedin,0.03,"Clinical hearing-care role focused on patient-centered treatment; posting mentions no AI/data-science tasks, and core work is interpersonal.",1,gpt-5.4,openai,0.18,Clinical hearing-care role; no AI/ML work mentioned. Some routine testing and fitting may be partially automatable.,1,gpt-5.4-mini,openai,0,0
22baebb0e29e,patent_ip,Patent Analysis and IP Research,2026.0,Retail Sales Associate,linkedin,0.01,"Retail sales posting shows no AI work; many sales tasks are routine, but customer interaction prevents full automation.",1,gpt-5.4,openai,0.72,Retail sales associate posting shows no AI work; core duties appear routine customer service and sales tasks.,1,gpt-5.4-mini,openai,0,1
1f208cf0d2e9,patent_ip,Patent Analysis and IP Research,2026.0,Lab Research Assistant,linkedin,0.03,"Posting indicates general lab research support; no AI/data-science duties mentioned, and lab tasks likely require hands-on judgment.",1,gpt-5.4,openai,0.35,No AI/ML/data-science duties mentioned; lab research tasks may be partly routine but likely require hands-on judgment.,1,gpt-5.4-mini,openai,0,0
9cb922393def,patent_ip,Patent Analysis and IP Research,2026.0,Telecommunications Representative,linkedin,0.01,Telecommunications attendant role shows no AI-related duties; likely routine call-handling and switchboard tasks are substantially automatable.,1,gpt-5.4,openai,0.72,"Customer-service telecom role; no AI/ML mention. Likely routine call handling and scheduling, though human judgment remains.",1,gpt-5.4-mini,openai,0,1
6d2b47807a28,patent_ip,Patent Analysis and IP Research,2026.0,"Senior Financial Analyst, FP&A",linkedin,0.12,"FP&A budgeting, forecasting, reporting, and analytics use data tools but not explicit AI; many tasks are structured yet require judgment.",1,gpt-5.4,openai,0.42,"Data analytics mentioned, but no AI/ML work; FP&A reporting and forecasting are partly routine and spreadsheet-driven.",1,gpt-5.4-mini,openai,0,0
0bf5b574a4a8,patent_ip,Patent Analysis and IP Research,2026.0,Music Enrichment Instructor,linkedin,0.01,"Child-focused music therapy sessions require human interaction and creativity; no AI, ML, or data-science duties mentioned.",1,gpt-5.4,openai,0.08,"Music-based child therapy role; no AI/ML work mentioned, and core tasks are human-led, playful, and interactive.",1,gpt-5.4-mini,openai,0,0
2b88b27b10bc,patent_ip,Patent Analysis and IP Research,2026.0,Contracts Manager,linkedin,0.08,"Contracts Manager role appears administrative/legal; company uses AI, but posting gives no AI duties for this job.",1,gpt-5.4,openai,0.22,"Contracts work is legal/commercial, not AI-focused; some routine document review, but negotiation and judgment limit automation.",1,gpt-5.4-mini,openai,0,0
77ea54a6101f,patent_ip,Patent Analysis and IP Research,2026.0,Sr. PLC Field Technician,linkedin,0.08,"PLC commissioning, troubleshooting, networking, and field leadership use industrial automation, not AI; hands-on travel and escalation work resists automation.",1,gpt-5.4,openai,0.22,"Automation/PLC field work, not AI/ML; troubleshooting and commissioning are technical but partly routine.",1,gpt-5.4-mini,openai,0,0
8063061f1a81,patent_ip,Patent Analysis and IP Research,2026.0,Senior Manager Global Capacity and Operational Planning (Community Support),linkedin,0.34,"Forecasting, planning, and advanced analytics suggest some data-science exposure; leadership, strategy, and cross-functional judgment reduce automatable share.",1,gpt-5.4,openai,0.34,"Planning and advanced analytics are mentioned, but no direct AI/ML building; forecasting work is partly data-driven and partly managerial.",1,gpt-5.4-mini,openai,0,0
cae335708db1,patent_ip,Patent Analysis and IP Research,2026.0,"Manager/Associate Director, Therapeutic Group, Global Regulatory Affairs",linkedin,0.03,"Regulatory strategy and cross-functional judgment role; no explicit AI/data-science duties, limited routine automatable work.",1,gpt-5.4,openai,0.12,"Regulatory strategy role with no explicit AI/ML work; mostly judgment, coordination, and stakeholder communication, limiting automation.",1,gpt-5.4-mini,openai,0,0
ee1c570c1177,patent_ip,Patent Analysis and IP Research,2026.0,Junior Network Engineer,linkedin,0.06,"Network engineering role; posting shows infrastructure and people skills, not AI/data science. Some monitoring tasks automatable, core troubleshooting less so.",1,gpt-5.4,openai,0.18,Standard network engineering role; no AI/ML mention. Some routine configuration work may be partially automatable.,1,gpt-5.4-mini,openai,0,0
29e7f4459da3,patent_ip,Patent Analysis and IP Research,2026.0,Digital Press Operator,linkedin,0.03,Operates digital printing/cutting equipment; no AI/ML duties mentioned. Production tasks are repetitive but still require physical handling and troubleshooting.,1,gpt-5.4,openai,0.62,"No AI/ML work described; tasks are mostly routine digital printing, cutting, and material handling.",1,gpt-5.4-mini,openai,0,1
0265c20567e9,patent_ip,Patent Analysis and IP Research,2026.0,"Portfolio Manager, HOA",linkedin,0.01,"HOA portfolio management emphasizes client service, communication, and oversight; no AI/data-science duties mentioned, and work is nonroutine.",1,gpt-5.4,openai,0.18,"No AI or data-science duties mentioned; work appears client-facing, administrative, and judgment-based rather than highly routine.",1,gpt-5.4-mini,openai,0,0
7fbc91fc1859,patent_ip,Patent Analysis and IP Research,2026.0,Data Analyst (PhD),linkedin,0.99,"Role directly trains and evaluates AI models; core work requires expert mathematical reasoning and judgment, limiting full automation.",1,gpt-5.4,openai,0.12,"Explicitly trains and evaluates AI chatbots; tasks require expert reasoning, not routine repetitive work.",1,gpt-5.4-mini,openai,1,0
5c2349c5307f,patent_ip,Patent Analysis and IP Research,2026.0,Sr. Regulatory Reporting Analyst (Hybrid/Remote),linkedin,0.08,"Regulatory reporting/compliance role uses data and testing, but no explicit AI; many reporting tasks are structured yet require judgment.",1,gpt-5.4,openai,0.42,"Regulatory reporting and compliance work; no AI/ML mentioned. Some routine data/reporting tasks are partially automatable, but judgment remains important.",1,gpt-5.4-mini,openai,0,0
4a7a553bb981,patent_ip,Patent Analysis and IP Research,2026.0,West Zone Regional Cyber Manager,linkedin,0.08,"Cyber risk leadership and advisory role; strategic, client-facing work with no explicit AI/data-science duties.",1,gpt-5.4,openai,0.12,"Cyber risk advisory role; no AI/ML mention, and work appears judgment-heavy rather than routine.",1,gpt-5.4-mini,openai,0,0
0d92fa728147,patent_ip,Patent Analysis and IP Research,2026.0,"Tax Analyst, US Indirect Tax",linkedin,0.03,Indirect tax support role; no AI/data-science duties mentioned. Compliance and analysis tasks are structured and partly automatable.,1,gpt-5.4,openai,0.72,"No AI/ML work mentioned; indirect tax support appears rule-based, document-heavy, and repetitive.",1,gpt-5.4-mini,openai,0,1
21f9ede35e3f,patent_ip,Patent Analysis and IP Research,2026.0,"Retail Sales Associate (Garden City, KS)",linkedin,0.02,"Retail customer service and sales tasks; no AI work mentioned, but many duties are standardized and partly automatable.",1,gpt-5.4,openai,0.78,"Customer-facing retail sales role; no AI/ML work mentioned. Core tasks are routine service, product finding, returns, and pickups.",1,gpt-5.4-mini,openai,0,1
fd35b02c900e,patent_ip,Patent Analysis and IP Research,2026.0,"Consultant - Growth Consulting, WPP Open",linkedin,0.78,"Role centers on proposing AI-powered marketing solutions; consultative, client-facing, and tailored work is not highly routine.",1,gpt-5.4,openai,0.28,"Explicitly centered on AI-powered marketing solutions and proposals; core work is consultative, client-facing, and tailored rather than routine.",1,gpt-5.4-mini,openai,1,0
0b89873cf018,patent_ip,Patent Analysis and IP Research,2026.0,Art (Painting/Drawing Emphasis) Instructor (Part-Time Faculty Pool),linkedin,0.03,"Teaching art emphasizes human instruction, engagement, and curriculum development; posting mentions technology generally, not AI-specific work.",1,gpt-5.4,openai,0.08,"Art instructor role mentions technology use, but no AI/ML or data-science work; teaching and mentoring are not highly routine.",1,gpt-5.4-mini,openai,0,0
7e6e57da8de0,patent_ip,Patent Analysis and IP Research,2026.0,Groundwater Modeling Intern,linkedin,0.12,"Groundwater numerical modeling and data analysis are technical but not explicitly AI-related; reporting/modeling require human judgment, limiting automation.",1,gpt-5.4,openai,0.34,"Mentions numerical groundwater modeling and data analysis, but no AI/ML work; tasks are partly structured yet still domain-specific.",1,gpt-5.4-mini,openai,0,0
ecf8c7e1acc6,patent_ip,Patent Analysis and IP Research,2026.0,Associate General Counsel - IP Strategy,linkedin,0.03,"Senior IP legal strategy role; posting mentions no AI/data-science work, and core judgment-heavy legal tasks are hard to automate.",1,gpt-5.4,openai,0.12,"Legal IP strategy role; no AI/ML work mentioned. Tasks are specialized judgment and negotiation, only partly routine.",1,gpt-5.4-mini,openai,0,0
6d5090aa9509,patent_ip,Patent Analysis and IP Research,2026.0,"Assistant Teacher, La Petite Academy on S. Emerson Ave",linkedin,0.01,"Childcare teaching role with interpersonal, supervisory, and developmental tasks; no AI/data duties mentioned.",1,gpt-5.4,openai,0.12,"Early childhood assistant teacher; no AI/ML work mentioned, and core caregiving tasks are only partly routine.",1,gpt-5.4-mini,openai,0,0
7ff256edcd67,patent_ip,Patent Analysis and IP Research,2026.0,Commercial Real Estate Paralegal,linkedin,0.01,"Commercial real estate paralegal work is legal/transactional, not AI-focused; some document-heavy tasks are automatable, but coordination and judgment remain.",1,gpt-5.4,openai,0.72,No AI/ML work mentioned; transaction-heavy paralegal tasks appear document-driven and highly routine.,1,gpt-5.4-mini,openai,0,1
