p_exposure,p_automatable,rationale,raw_ok,job_id,model
0.03,0.22,"Maintenance/setup work on pharmaceutical equipment; no AI/ML duties, but some routine adjustments may be partially automatable.",1,3904363893,gpt-5.4-mini
0.03,0.19,"Packaging engineering role; no AI or data-science duties mentioned. Tasks are specialized but mostly design, documentation, and process oversight.",1,3895806956,gpt-5.4-mini
0.03,0.55,"No AI/ML work mentioned; delivery, loading, paperwork, and route tasks are partly routine but still human-facing and physical.",1,3901936882,gpt-5.4-mini
0.06,0.24,"Biomanufacturing project engineering and compliance work; no AI/ML or data science mentioned, though some coordination tasks are somewhat routine.",1,3900090571,gpt-5.4-mini
0.08,0.12,"R&D biologics scientist role; no mention of AI/ML/data science, and core work appears experimental and specialized.",1,3887494925,gpt-5.4-mini
0.02,0.18,"Creative leadership role; mentions new technologies but no AI/ML or data work. Mostly judgment, concepting, and team oversight.",1,3889708882,gpt-5.4-mini
0.07,0.12,"Quality engineering and validation oversight; no AI/ML work, and tasks require regulated human judgment.",1,3894562677,gpt-5.4-mini
0.08,0.18,"Analytical lab testing role; little AI/ML mentioned, and work involves hands-on assays, oversight, and mentorship.",1,3900071404,gpt-5.4-mini
0.09,0.16,"Quality/risk management with systems, metrics, Excel, and data-focused pharma work; not an AI/ML role, but some routine workflow tasks are automatable.",1,3899531933,gpt-5.4-mini
0.08,0.14,"Health economics modeling and evidence work; some analytical methods, but no explicit AI/ML or highly routine tasks.",1,3906225863,gpt-5.4-mini
0.03,0.12,Production/formulation role follows SOPs and monitors equipment; no AI/ML or data-science work described.,1,3900989015,gpt-5.4-mini
0.03,0.18,"Quality/validation pharma role; no AI/ML or data-science work mentioned, and tasks are document-heavy but require domain judgment.",1,3900962604,gpt-5.4-mini
0.05,0.08,"Sales and clinical support role for patient monitoring; no evidence of AI/ML work, and tasks are relationship-based, not routine.",1,3906254655,gpt-5.4-mini
0.01,0.22,"No AI/ML work mentioned; mostly in-person screening, phlebotomy, records, and customer service, with some routine tasks.",1,3901359689,gpt-5.4-mini
0.03,0.74,"No AI/ML work described; mostly clerical inventory, reconciliation, and routine warehouse tasks with some equipment operation.",1,3884438789,gpt-5.4-mini
0.02,0.18,Sales and relationship management role with technical product education; no AI/ML or data-science work described.,1,3905833170,gpt-5.4-mini
0.02,0.08,"Clinical development/scientist role with no AI/ML or data-science duties; tasks are collaborative and specialized, not routine.",1,3885836996,gpt-5.4-mini
0.05,0.2,"Production operations engineering; no AI/ML work mentioned, and tasks are technical but not highly routine.",1,3905373392,gpt-5.4-mini
0.08,0.22,"Community-facing innovation/conference coordination, strategic facilitation, and communications; no explicit AI, modeling, or data-science work.",1,3904388186,gpt-5.4-mini
0.05,0.33,"Uses SAP, Procal, MES, and other software, but role is maintenance/calibration; tasks are partly routine yet require hands-on judgment.",1,3905377281,gpt-5.4-mini
0.01,0.91,Manufacturing shuttle role; posting shows no AI/ML work and mostly repetitive product handling tasks.,1,3903474818,gpt-5.4-mini
0.03,0.48,"No AI/ML work mentioned; mostly rules-based compensation administration and reporting, though stakeholder judgment lowers full automation.",1,3884935366,gpt-5.4-mini
0.05,0.12,"General chemical company boilerplate; no evidence of AI/ML work, and role-specific tasks are absent, limiting automation inference.",1,3904374225,gpt-5.4-mini
0.02,0.18,"Sales and territory management role; no AI/ML work described, and tasks are partly routine but still relationship-based.",1,3895811408,gpt-5.4-mini
0.03,0.72,"Routine quality review and reporting; little evidence of AI/ML work, while tasks are structured and repetitive.",1,3886840095,gpt-5.4-mini
0.02,0.08,"Clinical/regulatory oversight role with literature review and assessments, not AI/ML work; judgment-heavy medical tasks limit automation.",1,3904504853,gpt-5.4-mini
0.03,0.29,Safety compliance and training role; little AI/ML work. Some documentation and routine analysis are partially automatable.,1,3905233060,gpt-5.4-mini
0.01,0.39,"Compliance/audit role with document review and QC; no clear AI/ML work, though some routine tasks are partially automatable.",1,3894270354,gpt-5.4-mini
0.05,0.12,"Clinical research leadership role; no AI/ML or data science duties mentioned. Work is strategic, judgment-heavy, and not highly routine.",1,3889445283,gpt-5.4-mini
0.41,0.34,Data/analytics and short-term analytical projects suggest some AI-adjacent work; pipeline governance and cross-functional coordination reduce routine automation.,1,3905860739,gpt-5.4-mini
0.12,0.61,"Excel-based forecasting and stakeholder coordination; no explicit AI/ML work, but repetitive modeling tasks are moderately automatable.",1,3902366558,gpt-5.4-mini
0.02,0.18,On-site coaching and inspections; no AI/ML or data-science work mentioned. Some checklists and routine assessments are partially automatable.,1,3884985977,gpt-5.4-mini
0.06,0.34,"Routine clinical lab work; little AI/ML use, but many standardized, instrument-driven tasks are somewhat automatable.",1,3905336423,gpt-5.4-mini
0.05,0.12,"Clinical operations leadership; no AI/ML work indicated, and duties are complex but largely human-coordination focused.",1,3898173368,gpt-5.4-mini
0.07,0.28,"No AI/ML work described; mostly equipment qualification, validation, documentation, coordination, and troubleshooting.",1,3891008236,gpt-5.4-mini
0.03,0.22,"Controls-system validation and networking work, not AI/ML; some procedures are repeatable but require onsite technical judgment.",1,3889772927,gpt-5.4-mini
0.02,0.12,"Safety management and incident investigation; no AI/ML or data-science duties mentioned, though some reporting could be digitized.",1,3906255799,gpt-5.4-mini
0.02,0.12,"Field service engineering for scientific instruments; no AI/ML/data science duties, and hands-on diagnostics limit automation.",1,3903824206,gpt-5.4-mini
0.02,0.08,"HR business partner role; no AI/ML work described, and tasks are relationship-driven, strategic, and organizational rather than routine.",1,3902864849,gpt-5.4-mini
0.14,0.2,"Lab diagnostics and CSV touch software, but posting emphasizes hands-on clinical testing, instrument operation, and regulatory judgment.",1,3904952742,gpt-5.4-mini
0.02,0.1,"Lab management and compliance role; no AI/ML mentioned. Core work is oversight, documentation, and equipment management, not routine enough to automate fully.",1,3906088706,gpt-5.4-mini
0.03,0.27,"Clinical monitoring/oversight role; no AI/ML work mentioned. Some reporting and CTMS tasks are structured, but core job needs human judgment.",1,3902357654,gpt-5.4-mini
0.08,0.18,"Marketing role with segmentation and plans; no explicit AI/ML work, and tasks are mostly strategic rather than routine.",1,3886837578,gpt-5.4-mini
0.02,0.18,"Project management role with scheduling, budgeting, and stakeholder communication; no AI, ML, or data-science tasks mentioned.",1,3888826023,gpt-5.4-mini
0.08,0.34,"Routine lab testing and documentation; some data analysis, but no clear AI/ML or advanced automation focus.",1,3903847393,gpt-5.4-mini
0.38,0.18,"Data-driven omnichannel marketing and engagement work suggests analytics use; strategic, cross-functional leadership makes full automation unlikely.",1,3905392898,gpt-5.4-mini
0.01,0.28,"Clinical imaging role uses X-ray equipment, not AI; some workflow is routine, but patient-facing mobile handling limits automation.",1,3905307615,gpt-5.4-mini
0.03,0.82,"Pure contract/vendor management with RFPs, negotiations, and monitoring; little AI/ML work and many routine document-driven tasks.",1,3887835576,gpt-5.4-mini
0.12,0.21,"SAP/manufacturing leadership role; mentions innovative technologies, but no AI/ML/data-science work and tasks are strategic rather than routine.",1,3887100371,gpt-5.4-mini
0.02,0.23,"Quality/compliance role with audits, issue resolution, approvals, training, and process improvement; little direct AI or data science work.",1,3900986296,gpt-5.4-mini
0.01,0.78,"Pure executive administrative support; no AI/ML work described. Calendar, scheduling, and coordination tasks are highly automatable.",1,3899529617,gpt-5.4-mini
0.02,0.31,"QC quality-control oversight and writing; no AI/ML work mentioned. Some document review is routine, but regulated judgment limits automation.",1,3906099100,gpt-5.4-mini
0.08,0.42,Analytics-heavy operations role; no evidence of AI/ML work. Some routine incentive-compensation tasks are software-automatable.,1,3887478762,gpt-5.4-mini
0.02,0.78,"Regulatory submissions work shows no AI/ML use; tasks are document tracking, archival, and routine compliance administration.",1,3903896966,gpt-5.4-mini
0.01,0.33,"Sales territory role; no AI/ML mentioned. Some routine outreach and reporting are automatable, but clinical relationship work remains human.",1,3904418093,gpt-5.4-mini
0.08,0.17,Communications leadership role; mentions biotech context but no AI/ML work. Some press-release and content tasks are somewhat automatable.,1,3891251211,gpt-5.4-mini
0.03,0.22,Client relationship and implementation support role; no AI/ML work mentioned. Some administrative tracking tasks are moderately automatable.,1,3887709823,gpt-5.4-mini
0.08,0.22,"Posting is company overview for diagnostics manufacturing; no direct AI/ML work, and tasks appear specialized rather than routine.",1,3901913558,gpt-5.4-mini
0.08,0.18,"Communications strategy role; mentions science and tech, but no direct AI/ML work or highly routine core tasks.",1,3903466546,gpt-5.4-mini
0.01,0.66,"No AI/ML work mentioned; tasks are standardized equipment operation, monitoring, and documentation.",1,3904505790,gpt-5.4-mini
0.03,0.62,"Financial reporting role; no AI/ML work mentioned. Tasks like compiling, documenting, and preparing filings are moderately routine.",1,3895807699,gpt-5.4-mini
0.02,0.15,"General radiography patient care role; no AI/ML work, though some imaging workflow is somewhat computer-assisted.",1,3902758392,gpt-5.4-mini
0.86,0.34,"Heavy data/BI, SQL, Python, dashboards, and statistical analysis; not primarily ML, and requires stakeholder-driven analysis and system design.",1,3902872004,gpt-5.4-mini
0.02,0.18,"No AI/ML work mentioned; hands-on troubleshooting and repairs are partly routine but still require physical, situational judgment.",1,3904940630,gpt-5.4-mini
0.01,0.12,"Clinical lab supervision, training, and troubleshooting; no AI/ML or data-science work mentioned, and many duties require human oversight.",1,3894212121,gpt-5.4-mini
0.11,0.46,"Uses chromatographic data systems and calculations, not AI/ML; some routine documentation and result handling could be automated.",1,3899536468,gpt-5.4-mini
0.02,0.78,"Pure sales role with no AI/ML work; many tasks are routine, though relationship-building limits full automation.",1,3904991870,gpt-5.4-mini
0.01,0.72,"Pure administrative executive assistant work; no AI/ML duties mentioned. Scheduling, travel, and calendar management are routine and highly automatable.",1,3889497725,gpt-5.4-mini
0.06,0.18,"Water-treatment account management with testing and sales; no AI/ML mention, and tasks are partly standardized but customer-facing.",1,3887927754,gpt-5.4-mini
0.03,0.72,"Posting centers on ethics tracking, reporting, and form processing; little evidence of AI/ML work, though routine administrative tasks are highly automatable.",1,3884440400,gpt-5.4-mini
0.02,0.12,"Analytical lab scientist role; uses instruments and manual data interpretation, not AI/ML. Some routine testing is automatable, but oversight and troubleshooting reduce it.",1,3884443182,gpt-5.4-mini
0.03,0.12,"Senior PMO/operations leadership role; no evidence of AI/ML work. Some planning tasks are structured, but most require human judgment and stakeholders.",1,3903887379,gpt-5.4-mini
0.02,0.12,"Wet-lab biologics production role; no AI/ML or data-science duties, and tasks are mostly hands-on, not highly routine office work.",1,3902319878,gpt-5.4-mini
0.03,0.72,"Sales/clinical territory role; no AI or data-science work mentioned. Core tasks are repetitive outreach, training, and quota-driven process work.",1,3903495070,gpt-5.4-mini
0.08,0.88,"Accounts receivable work is routine clerical finance; posting mentions AI generally, not this role's tasks.",1,3903823511,gpt-5.4-mini
0.01,0.35,Retail sales/customer service role; no AI/ML work mentioned. Some routine transactions and scripted service could be partially automated.,1,3905333192,gpt-5.4-mini
0.07,0.42,"Sales/account management role; some data analysis and forecasting, but no AI/ML work. Many relationship tasks are only partly automatable.",1,3901920195,gpt-5.4-mini
0.02,0.72,"Customer service/account management role; no AI/ML work described, and many communication and tracking tasks are routine.",1,3902840907,gpt-5.4-mini
0.02,0.78,"Project coordination/controls role; no AI or data-science work mentioned, but many routine status, reporting, scheduling, and tracking tasks.",1,3906080933,gpt-5.4-mini
0.08,0.72,"Mostly coordination, reporting, scheduling, and document tracking; some data tools used, but little AI/ML work.",1,3904368255,gpt-5.4-mini
0.02,0.56,Retail customer service and sales role with no AI/ML tasks; some routine transactions and stocking make parts automatable.,1,3904991872,gpt-5.4-mini
0.03,0.02,"General pharmaceutical company intro; no role-specific AI, ML, data, or routine task description.",1,3903450083,gpt-5.4-mini
0.08,0.34,"Social media strategy/management role; uses analytics but no direct AI/ML work. Some monitoring and optimization are routine, but client judgment remains central.",1,3895209453,gpt-5.4-mini
0.11,0.18,"Quality assurance and process improvement use data analysis, but no evidence of AI/ML work; managerial, regulated tasks limit automation.",1,3888823395,gpt-5.4-mini
0.01,0.32,"Field and greenhouse labor; no AI/ML or data-science tasks mentioned, though some routine agricultural tasks are partially automatable.",1,3902936974,gpt-5.4-mini
0.97,0.18,"Explicit model-based design, computational models, simulation frameworks, and data analysis indicate strong AI/ML-adjacent exposure; engineering judgment lowers automatability.",1,3904390562,gpt-5.4-mini
0.03,0.18,"Project management role with digital acumen, but no evidence of AI/ML work; coordination and oversight are partly automatable.",1,3884913633,gpt-5.4-mini
0.02,0.18,"Technical sales and product support role; little evidence of AI/ML use, but some routine follow-up and outreach could be automated.",1,3887484004,gpt-5.4-mini
0.02,0.12,"Pure manufacturing operations; no evidence of AI/ML work, and tasks are specialized but largely procedural and equipment-driven.",1,3898161965,gpt-5.4-mini
0.06,0.18,"Pharmacovigilance and safety documentation; minimal AI/ML work, but some surveillance and reporting tasks are partially routine.",1,3887480274,gpt-5.4-mini
0.01,0.18,"Legal counsel role with contracts and compliance; no AI/ML work. Some document-heavy tasks are partly automatable, but judgment remains central.",1,3889125527,gpt-5.4-mini
0.03,0.18,"Clinical administrative and patient-care support role; some data use, but no AI/ML work. Many tasks are routine, yet patient interaction limits automation.",1,3902757587,gpt-5.4-mini
0.02,0.23,Sales/account management role with planning and customer relationships; no AI/ML or data-science work described.,1,3901633449,gpt-5.4-mini
0.03,0.22,"Analytical chemistry with sophisticated instruments; no AI/ML work mentioned. Some tasks are standardized, but lab judgment and compliance limit automation.",1,3902350551,gpt-5.4-mini
0.02,0.12,"Business systems adoption, delivery, support, and team management; no AI/ML/data-science work described.",1,3901468116,gpt-5.4-mini
0.04,0.58,"ERP/logistics implementation and process analysis; not AI-focused, but some routine coordination and training tasks are software-mediated.",1,3903441659,gpt-5.4-mini
0.01,0.93,"Pure packaging operations and supervision; no AI/ML/data-science work, and tasks are highly routine and machine-friendly.",1,3884438762,gpt-5.4-mini
0.03,0.56,"No AI/ML work mentioned; many sample-handling, logging, inspection, and documentation tasks appear routine and repeatable.",1,3894893458,gpt-5.4-mini
0.02,0.22,"Procurement management role; no AI/ML work mentioned. Some routine purchasing tasks are partially automatable, but negotiation and leadership remain human.",1,3901392428,gpt-5.4-mini
0.14,0.31,"Data team mentions analytics, but duties are general systems development, documentation, testing, and deployment.",1,3901985457,gpt-5.4-mini
0.04,0.23,"Compliance monitoring and advisory work; little evidence of AI/ML use, though some review tasks are partially automatable.",1,3900955680,gpt-5.4-mini
0.08,0.22,"Analytical chemistry role; uses statistical software, not AI/ML. Some standardized lab/document tasks, but substantial expert judgment and troubleshooting.",1,3904069954,gpt-5.4-mini
0.03,0.16,"Sales, contract bidding, and account management role; no AI/ML or data-science work mentioned, with mostly interpersonal and strategic tasks.",1,3903840817,gpt-5.4-mini
0.18,0.27,"Clinical data management role; mentions centralized monitoring plans and UAT specs, but not building AI or highly routine enough for full automation.",1,3905223851,gpt-5.4-mini
0.02,0.18,"Maintenance supervision role; no AI/ML work mentioned. Some routine coordination, but hands-on troubleshooting limits automation.",1,3887890027,gpt-5.4-mini
0.02,0.28,"Pharmaceutical marketing text shows no AI/ML work; role appears mostly informational and partially routine, but not fully automatable.",1,3884435831,gpt-5.4-mini
0.03,0.61,"Pure project management role; no AI/ML mention. Many coordination, tracking, and documentation tasks are software-automatable.",1,3902750977,gpt-5.4-mini
0.02,0.18,"Analytical lab scientist role uses instruments and wet chemistry; no AI/ML/data-science work described, and methods are specialized but not highly routine.",1,3886216027,gpt-5.4-mini
0.04,0.18,"Project management and coordination role; no AI/ML or data-science work mentioned, though some routine administrative tasks are automatable.",1,3902757208,gpt-5.4-mini
0.01,0.18,"Production operator role in manufacturing; no AI/ML/data-science duties mentioned, but tasks appear somewhat routine and standardized.",1,3905829299,gpt-5.4-mini
0.01,0.36,"Manufacturing technician role with manual processing, documentation, and troubleshooting; no AI, ML, or data-science work mentioned.",1,3906235364,gpt-5.4-mini
0.03,0.72,"No AI/ML work mentioned; mostly reporting, template upkeep, and routine systems-based coordination.",1,3901946083,gpt-5.4-mini
0.06,0.18,"Business applications lead; no explicit AI/ML work. Some workflow/configuration tasks are routine, but role includes design and stakeholder collaboration.",1,3884441210,gpt-5.4-mini
0.56,0.18,"Mentions machine learning models, but the scientist role mainly designs in vivo experiments and interprets biological data, not routine automatable tasks.",1,3888953886,gpt-5.4-mini
0.06,0.28,"Benchmarking, metrics, and reporting are data-heavy, but no AI/ML work is specified; tasks are structured yet require judgment and coordination.",1,3887843651,gpt-5.4-mini
0.03,0.48,"Testing role mentions no AI/ML or data science; tasks are hands-on, but many are standardized and repetitive.",1,3901349891,gpt-5.4-mini
0.08,0.18,Food science and process-development role; no AI/ML mention. Some routine specs/compliance tasks are partially automatable.,1,b5f99c4f917d,gpt-5.4-mini
0.01,0.72,"Physical cleaning role; no AI/ML work described. Tasks are repetitive and routine, with high automation potential.",1,1de6c92991e0,gpt-5.4-mini
0.08,0.2,"Enterprise architect role; no explicit AI/ML work. Mostly requirements, architecture, deployment, and support tasks.",1,f456e4423644,gpt-5.4-mini
0.08,0.22,"Controls/automation engineering, not AI/ML; technical but specialized, with some routine monitoring unlikely to be fully automated.",1,7f302a0fef0a,gpt-5.4-mini
0.02,0.38,"No AI/ML mentioned; routine lab analysis, data entry, and scheduling suggest moderate automation risk.",1,8411355c9146,gpt-5.4-mini
0.05,0.08,"Tissue engineering research role with in vitro/in vivo experiments; no AI/ML mention and tasks are specialized, non-routine, and human-driven.",1,de5e8710457e,gpt-5.4-mini
0.02,0.12,"PFAS compliance/process engineering work; no AI, ML, or data-science duties mentioned, and tasks appear specialized rather than routine.",1,c3e37c4b6b24,gpt-5.4-mini
0.02,0.08,"Organic chemistry and lab-facing pharmaceutical work; no mention of AI, ML, data analysis, or routine digitizable tasks.",1,5b6d16b8ab45,gpt-5.4-mini
0.08,0.1,"Quantum materials postdoc emphasizes experiments, synthesis, and characterization; little evidence of AI/ML or routine automatable clerical work.",1,fd880adbac56,gpt-5.4-mini
0.02,0.12,"Clinical lab operations and technologist oversight, with no mention of AI/ML or data science; some routines are partially automatable.",1,92871db98d7f,gpt-5.4-mini
0.01,0.32,Lab production and cannabis extraction work; no AI/ML mentioned. Some repetitive processing tasks could be partially automated.,1,244979977aac,gpt-5.4-mini
0.01,0.27,Regulatory compliance role; no AI/ML work described. Some document review and rule-based monitoring may be partially automatable.,1,5a665db56103,gpt-5.4-mini
0.14,0.32,"ERP/CPQ finance systems role may use data/reporting tools, but posting shows no AI/ML focus; many duties are process and coordination oriented.",1,2dd87c1adc22,gpt-5.4-mini
0.02,0.34,"Construction QA/QC inspection and documentation; no AI, ML, or data-science work mentioned, though some routine review is automatable.",1,939f6ef9d1d8,gpt-5.4-mini
0.96,0.08,"Directly evaluates AI initiatives, machine learning, and data-science governance; work is judgment-heavy and cross-functional, not routine.",1,f08fa077b16c,gpt-5.4-mini
0.02,0.6,"Customer-facing retail sales with files/contracts; no AI/ML work mentioned, but many routine tasks are software-automatable.",1,eb1aa6018836,gpt-5.4-mini
0.06,0.11,"Engineering co-op focused on mechanical systems; no explicit AI/ML work, and tasks appear hands-on, specialized, and not highly routine.",1,132cb591f0df,gpt-5.4-mini
0.96,0.21,"Explicitly trains AI systems using aviation expertise; tasks are specialized human judgment, not routine transcription.",1,8ef7fe7d2eef,gpt-5.4-mini
0.05,0.08,"Pharmaceutical process development and tech transfer; no mention of AI/ML. Work appears specialized, cross-functional, and not routine.",1,03fea1468365,gpt-5.4-mini
0.12,0.03,"Clinical development leadership with some genetics mention; mainly strategic, regulatory, and team coordination rather than AI/ML or routine tasks.",1,b260aab660b8,gpt-5.4-mini
0.01,0.27,"Traditional phlebotomy; no AI/ML work mentioned. Some routine tasks could be partially automated, but hands-on patient care limits full automation.",1,954544af3e2b,gpt-5.4-mini
0.12,0.22,"Process engineering may use data analysis, but posting shows no AI/ML work; tasks seem moderately procedural, not highly automatable.",1,811cfa236423,gpt-5.4-mini
0.02,0.18,"Direct care coordination, home visits, transport, and personalized planning; no AI/ML work described, limited automation from human-facing tasks.",1,5334b496225c,gpt-5.4-mini
0.03,0.22,"Process engineering role; no AI/ML or data-science work mentioned, but some routine monitoring and compliance tasks are partially automatable.",1,4c6468c1974d,gpt-5.4-mini
0.03,0.72,"Pure content/growth management; no AI, ML, or data-science duties mentioned. Tasks appear marketing- and posting-heavy, fairly routine.",1,8e7febc7e4b0,gpt-5.4-mini
0.08,0.18,"Broad solutions/partnering role; mentions technology trends but no AI/ML, and tasks are relationship-heavy rather than routine.",1,571c8cf2d1d3,gpt-5.4-mini
0.97,0.08,"Directly reviews and improves AI-generated medical outputs; tasks are expert judgment, not routine enough to automate.",1,2e7673d5aaa2,gpt-5.4-mini
0.02,0.27,"Sleep-study technician role; no AI/ML work mentioned, but some monitoring and scoring could be partly automated.",1,cacdccc1a48a,gpt-5.4-mini
0.08,0.22,"Civil water-resources engineering with modelling; not primarily AI/data-science, but some design work is software-assisted and partially automatable.",1,38f7c63637ea,gpt-5.4-mini
0.02,0.18,"Clinical operations leadership in pediatric care; no AI/ML tasks mentioned, and duties seem partly administrative but human-centered.",1,0f333e9a969a,gpt-5.4-mini
0.78,0.63,"Posting emphasizes AI-driven work, but the title suggests test-analyst tasks that are partially routine and automatable.",1,83e66eb7cc36,gpt-5.4-mini
0.02,0.05,"Traditional process engineering for pharma/biotech; no AI/ML or data-science work mentioned, tasks appear specialized and non-routine.",1,8db2576556b8,gpt-5.4-mini
0.08,0.28,"ERP/integration developer work, not AI/ML-focused; some routine support and maintenance may be partly automatable.",1,e351488f0aaf,gpt-5.4-mini
0.02,0.73,"Equipment maintenance role; no AI/ML work mentioned. Core tasks are routine repair, calibration, inspection, and testing.",1,95b64d5ae72c,gpt-5.4-mini
0.02,0.25,"Medical technologist role; posting mentions new technologies but no AI/ML work. Core tasks likely procedural, partially automatable.",1,33686a3a7b3e,gpt-5.4-mini
0.03,0.72,"Forensic evidence maintenance role; no AI/ML mentioned. Core tasks appear standardized, repetitive, and procedure-driven.",1,5c52727a5ef4,gpt-5.4-mini
0.14,0.22,"Scientific liaison role; mentions diagnostics company, not AI/ML work. Mostly relationship and education tasks, only moderately automatable.",1,55c07e1ab727,gpt-5.4-mini
0.02,0.83,"Pure clerical/admin support with data entry and document management; no AI/ML work mentioned, tasks look highly routine.",1,2b285b88ce55,gpt-5.4-mini
0.02,0.08,"Clinical animal-care role; no AI/ML or data-science work mentioned, and tasks appear hands-on, judgment-based, not easily automated.",1,064988f3b009,gpt-5.4-mini
0.12,0.22,"Life-sciences support role with optional data analysis, but no clear AI/ML work; mostly troubleshooting and cross-functional problem solving.",1,1a060a8ae15a,gpt-5.4-mini
0.02,0.41,"Quality assurance and documentation role; no AI/ML work mentioned, but many procedures and assessments are somewhat rule-based.",1,7ee2781a5397,gpt-5.4-mini
0.08,0.22,"Analytical chemistry role using HPLC-MS, not AI/ML; some instrumentation and analysis are automatable, but method development needs expertise.",1,7c8b9a5c43e3,gpt-5.4-mini
0.97,0.08,"Job directly evaluates and strengthens AI language models; tasks are expert judgment, not routine machine-replaceable work.",1,98872f1b5357,gpt-5.4-mini
0.03,0.35,"No AI/ML work described; mostly hands-on lab processing, instrumentation, compliance, and routine data entry.",1,1c69bded0f54,gpt-5.4-mini
0.03,0.34,"QA/auditing in medical manufacturing; no AI/ML duties mentioned, but some routine inspection and documentation are automatable.",1,7f43d7b9bcab,gpt-5.4-mini
0.01,0.02,"Posting is generic hospital employment text; no AI/ML work described, and no specific routine clerical tasks shown.",1,00e1858bbc84,gpt-5.4-mini
0.02,0.05,"Direct care/support work; no AI, data, or technical analysis tasks described, and tasks are largely human interpersonal assistance.",1,3f59589182a9,gpt-5.4-mini
0.03,0.62,"Sales management role; no AI/ML work mentioned. Main tasks appear routine pipeline, conversion, and team oversight.",1,c59a6606c269,gpt-5.4-mini
0.99,0.05,"Explicit AI research scientist role; work is AI-focused, but research leadership is not routine or easily automated.",1,aa4a5aee1d4e,gpt-5.4-mini
0.08,0.34,"Mentions environmental data and EQuIS, but no AI/ML work; tasks seem specialized yet somewhat routine data management.",1,1e453c0b08e6,gpt-5.4-mini
0.05,0.18,"Clinical field support role; no AI/ML work described, and tasks are partly human-centered but somewhat procedural.",1,010061d499f8,gpt-5.4-mini
0.01,0.78,"Pure retail customer service role; no AI/ML work mentioned, but core tasks are routine and highly automatable.",1,e6552728f3d6,gpt-5.4-mini
0.12,0.32,General technology consulting role; no explicit AI/ML work. Some implementation tasks are partly routine and software-assisted.,1,0b941e9d1d43,gpt-5.4-mini
0.01,0.22,"Sales training and face-to-face relationship work; no indication of AI/ML use, but some routine sales tasks are partially automatable.",1,ceebaac32a04,gpt-5.4-mini
0.02,0.18,"Lab assay development and sample analysis; no AI/ML work mentioned, but routine laboratory procedures are partly automatable.",1,b15dbba04cbc,gpt-5.4-mini
0.05,0.45,"Posting mentions technology generally, but no AI/ML/data work; HIM specialist tasks may be partly routine and document-driven.",1,19da7145ecf3,gpt-5.4-mini
0.02,0.62,Sales/account management role; no AI or data-science duties mentioned. Core outreach and goal-tracking tasks are partially routine and scriptable.,1,59617100cd01,gpt-5.4-mini
0.98,0.12,"Posting explicitly centers on frontier AI, machine learning, predictive/generative models, and drug discovery; work seems specialized and non-routine.",1,fb781a8ee8fd,gpt-5.4-mini
0.08,0.12,"Controls engineering role; no explicit AI/ML or data-science work, and tasks seem specialized rather than routine.",1,dd450153e875,gpt-5.4-mini
0.08,0.34,"Uses automated, data-driven climate control, but role centers on equipment maintenance and troubleshooting, not AI/ML work.",1,07c1c59315bf,gpt-5.4-mini
0.02,0.82,"No AI/ML work described; invoice, expense, and policy-checking tasks are highly routine and rules-based.",1,12b9a8df08f0,gpt-5.4-mini
0.01,0.08,"Home health nurse role; no AI/ML or data-science duties mentioned. Most tasks are hands-on, but some documentation is routine.",1,08c331c9181f,gpt-5.4-mini
0.01,0.32,"Territory sales role; no AI/ML duties mentioned. Some standardized sales tasks are partly automatable, but relationship work remains central.",1,94c11d894636,gpt-5.4-mini
0.14,0.08,"Analytical lab scientist role; uses instruments and develops methods, but no clear AI/ML or routine clerical tasks.",1,caee943d1c64,gpt-5.4-mini
0.02,0.88,Focus-group panel participation is not AI-related; eligibility registration is routine and highly automatable.,1,1a8aba891fc3,gpt-5.4-mini
0.08,0.34,"No AI/ML work described; mostly outreach, coordination, documentation, and data tracking with moderate routine administrative content.",1,0360ac4a3213,gpt-5.4-mini
0.02,0.25,"Sales role with relationship-building and customer engagement; no AI/ML work described, though some routine sales tasks may be automatable.",1,2c66a52002f9,gpt-5.4-mini
0.02,0.15,"Finance sales posting; no AI/ML or data-science work mentioned, mostly human customer-facing and relationship tasks.",1,4681589d815d,gpt-5.4-mini
0.08,0.72,"Data management and cataloging role; little evidence of AI/ML work, and tasks look fairly routine and software-driven.",1,8c4585404e61,gpt-5.4-mini
0.04,0.18,Posting is generic and omits AI/ML work; process-control engineering is partly routine but still requires human oversight.,1,95f4556f4c4e,gpt-5.4-mini
0.14,0.09,"Posting is generic chemical research engineering; no explicit AI/ML work and tasks appear specialized, not routine.",1,ac8824cf74d7,gpt-5.4-mini
0.02,0.18,"Clinical research coordination and CRA work; little explicit AI/ML use, some routine documentation and tracking.",1,f43604692110,gpt-5.4-mini
0.02,0.12,"Engineering consulting role; posting mentions design projects, not AI/ML or routine repetitive work.",1,b8cb782b80f7,gpt-5.4-mini
0.03,0.18,"Lean manufacturing, troubleshooting, and equipment reliability; no AI/ML work, and tasks are mostly hands-on technical judgment.",1,2e9c88bf4335,gpt-5.4-mini
0.05,0.35,"Biomedical equipment service/repair role; no AI or data work mentioned, but some diagnostics and maintenance may be partially automatable.",1,5d5f48593856,gpt-5.4-mini
0.18,0.27,"Data/tech literacy and analyzing data suggest limited AI exposure; leadership, stakeholder management, and policy judgment reduce automation risk.",1,5fb5713e17a3,gpt-5.4-mini
